area,x,y,type,estimation_date
NO1,4.81117132157901,0.0122031587976332,mean_price,2022-09-25
NO1,4.81237096737214,0.0117081868092707,mean_price,2022-09-25
NO1,4.81357061316526,0.0112405182307975,mean_price,2022-09-25
NO1,4.81477025895838,0.0107978159789333,mean_price,2022-09-25
NO1,4.8159699047515,0.0103800873426868,mean_price,2022-09-25
NO1,4.81716955054463,0.00997907599180088,mean_price,2022-09-25
NO1,4.81836919633775,0.00959292927599072,mean_price,2022-09-25
NO1,4.81956884213087,0.00922004300724819,mean_price,2022-09-25
NO1,4.82076848792399,0.00885905774955125,mean_price,2022-09-25
NO1,4.82196813371712,0.0085114530019579,mean_price,2022-09-25
NO1,4.82316777951024,0.0081738512650402,mean_price,2022-09-25
NO1,4.82436742530336,0.00784556445060763,mean_price,2022-09-25
NO1,4.82556707109648,0.00752642181931565,mean_price,2022-09-25
NO1,4.82676671688961,0.00721637762425456,mean_price,2022-09-25
NO1,4.82796636268273,0.00691726931984645,mean_price,2022-09-25
NO1,4.82916600847585,0.00662885757528774,mean_price,2022-09-25
NO1,4.83036565426897,0.00635032050018069,mean_price,2022-09-25
NO1,4.8315653000621,0.00608194008147688,mean_price,2022-09-25
NO1,4.83276494585522,0.00582398644561455,mean_price,2022-09-25
NO1,4.83396459164834,0.00557781472934869,mean_price,2022-09-25
NO1,4.83516423744146,0.0053448021679378,mean_price,2022-09-25
NO1,4.83636388323459,0.00512277472451069,mean_price,2022-09-25
NO1,4.83756352902771,0.00491166652703705,mean_price,2022-09-25
NO1,4.83876317482083,0.00471133543103647,mean_price,2022-09-25
NO1,4.83996282061395,0.00452173333705238,mean_price,2022-09-25
NO1,4.84116246640707,0.00434505398295423,mean_price,2022-09-25
NO1,4.8423621122002,0.00417771946853607,mean_price,2022-09-25
NO1,4.84356175799332,0.00401914016002223,mean_price,2022-09-25
NO1,4.84476140378644,0.00386867940745382,mean_price,2022-09-25
NO1,4.84596104957956,0.00372565688783039,mean_price,2022-09-25
NO1,4.84716069537269,0.00359063325181629,mean_price,2022-09-25
NO1,4.84836034116581,0.00346134303211757,mean_price,2022-09-25
NO1,4.84955998695893,0.00333660967744413,mean_price,2022-09-25
NO1,4.85075963275205,0.00321571167567244,mean_price,2022-09-25
NO1,4.85195927854518,0.00309795387982331,mean_price,2022-09-25
NO1,4.8531589243383,0.00298291041659967,mean_price,2022-09-25
NO1,4.85435857013142,0.00286964400863062,mean_price,2022-09-25
NO1,4.85555821592454,0.00275736433692861,mean_price,2022-09-25
NO1,4.85675786171767,0.00264570135264864,mean_price,2022-09-25
NO1,4.85795750751079,0.00253435020255105,mean_price,2022-09-25
NO1,4.85915715330391,0.00242306576348533,mean_price,2022-09-25
NO1,4.86035679909703,0.00231166476536433,mean_price,2022-09-25
NO1,4.86155644489016,0.00220017294102835,mean_price,2022-09-25
NO1,4.86275609068328,0.00208868351660579,mean_price,2022-09-25
NO1,4.8639557364764,0.00197733958650423,mean_price,2022-09-25
NO1,4.86515538226952,0.0018663323166561,mean_price,2022-09-25
NO1,4.86635502806265,0.00175623557175732,mean_price,2022-09-25
NO1,4.86755467385577,0.00164730435336661,mean_price,2022-09-25
NO1,4.86875431964889,0.00153987064751909,mean_price,2022-09-25
NO1,4.86995396544201,0.00143428231635949,mean_price,2022-09-25
NO1,4.87115361123513,0.00133089167109344,mean_price,2022-09-25
NO1,4.87235325702826,0.00123070241601887,mean_price,2022-09-25
NO1,4.87355290282138,0.00113393689249737,mean_price,2022-09-25
NO1,4.8747525486145,0.00104062612491162,mean_price,2022-09-25
NO1,4.87595219440762,0.00095103253997479,mean_price,2022-09-25
NO1,4.87715184020075,0.000865392055113534,mean_price,2022-09-25
NO1,4.87835148599387,0.000784458485392284,mean_price,2022-09-25
NO1,4.87955113178699,0.000708712531789101,mean_price,2022-09-25
NO1,4.88075077758011,0.000637467332529672,mean_price,2022-09-25
NO1,4.88195042337324,0.00057076334227836,mean_price,2022-09-25
NO1,4.88315006916636,0.00050861111053926,mean_price,2022-09-25
NO1,4.88434971495948,0.000451170249730147,mean_price,2022-09-25
NO1,4.8855493607526,0.000399332248370365,mean_price,2022-09-25
NO1,4.88674900654573,0.000351770838587648,mean_price,2022-09-25
NO1,4.88794865233885,0.000308343419172833,mean_price,2022-09-25
NO1,4.88914829813197,0.000268891904589266,mean_price,2022-09-25
NO1,4.89034794392509,0.000233243611726802,mean_price,2022-09-25
NO1,4.89154758971822,0.000202062322957441,mean_price,2022-09-25
NO1,4.89274723551134,0.000174269855660962,mean_price,2022-09-25
NO1,4.89394688130446,0.000149501957059326,mean_price,2022-09-25
NO1,4.89514652709758,0.000127548829997643,mean_price,2022-09-25
NO1,4.89634617289071,0.000108201365509693,mean_price,2022-09-25
NO1,4.89754581868383,9.16190406542043e-05,mean_price,2022-09-25
NO1,4.89874546447695,7.73638936830288e-05,mean_price,2022-09-25
NO1,4.89994511027007,6.49531324778213e-05,mean_price,2022-09-25
NO1,4.9011447560632,5.42113440856861e-05,mean_price,2022-09-25
NO1,4.90234440185632,4.49711716100654e-05,mean_price,2022-09-25
NO1,4.90354404764944,3.7178782964873e-05,mean_price,2022-09-25
NO1,4.90474369344256,3.07433858303796e-05,mean_price,2022-09-25
NO1,4.90594333923569,2.52644847771702e-05,mean_price,2022-09-25
NO2,4.33858251138501,2.8593170064926e-05,mean_price,2022-09-25
NO2,4.33980731419229,3.50174563771939e-05,mean_price,2022-09-25
NO2,4.34103211699957,4.26198877703813e-05,mean_price,2022-09-25
NO2,4.34225691980685,5.15601271858172e-05,mean_price,2022-09-25
NO2,4.34348172261413,6.25412340059104e-05,mean_price,2022-09-25
NO2,4.34470652542141,7.54670820781917e-05,mean_price,2022-09-25
NO2,4.34593132822869,9.05298856819175e-05,mean_price,2022-09-25
NO2,4.34715613103597,0.00010797906024114,mean_price,2022-09-25
NO2,4.34838093384325,0.000128078485210932,mean_price,2022-09-25
NO2,4.34960573665053,0.000151802324269102,mean_price,2022-09-25
NO2,4.3508305394578,0.000179358246270829,mean_price,2022-09-25
NO2,4.35205534226508,0.000210759428176277,mean_price,2022-09-25
NO2,4.35328014507236,0.000246348105473195,mean_price,2022-09-25
NO2,4.35450494787964,0.000286474511330949,mean_price,2022-09-25
NO2,4.35572975068692,0.000332162350466892,mean_price,2022-09-25
NO2,4.3569545534942,0.000384350899411434,mean_price,2022-09-25
NO2,4.35817935630148,0.000442479791451302,mean_price,2022-09-25
NO2,4.35940415910876,0.000506898875752537,mean_price,2022-09-25
NO2,4.36062896191604,0.000577947013217041,mean_price,2022-09-25
NO2,4.36185376472332,0.000656261890708288,mean_price,2022-09-25
NO2,4.36307856753059,0.00074392692546445,mean_price,2022-09-25
NO2,4.36430337033787,0.000839322571356616,mean_price,2022-09-25
NO2,4.36552817314515,0.000942639429779716,mean_price,2022-09-25
NO2,4.36675297595243,0.00105403045957353,mean_price,2022-09-25
NO2,4.36797777875971,0.00117360974313336,mean_price,2022-09-25
NO2,4.36920258156699,0.00130365402024222,mean_price,2022-09-25
NO2,4.37042738437427,0.00144217614186628,mean_price,2022-09-25
NO2,4.37165218718155,0.00158872095452166,mean_price,2022-09-25
NO2,4.37287698998883,0.00174308584819397,mean_price,2022-09-25
NO2,4.37410179279611,0.00190501342116658,mean_price,2022-09-25
NO2,4.37532659560338,0.0020754271765042,mean_price,2022-09-25
NO2,4.37655139841066,0.00225310091631526,mean_price,2022-09-25
NO2,4.37777620121794,0.00243666307397843,mean_price,2022-09-25
NO2,4.37900100402522,0.00262553177169584,mean_price,2022-09-25
NO2,4.3802258068325,0.00281908537871431,mean_price,2022-09-25
NO2,4.38145060963978,0.00301698293485288,mean_price,2022-09-25
NO2,4.38267541244706,0.00321832558730949,mean_price,2022-09-25
NO2,4.38390021525434,0.00342160087715196,mean_price,2022-09-25
NO2,4.38512501806162,0.00362606879842801,mean_price,2022-09-25
NO2,4.38634982086889,0.00383099867930159,mean_price,2022-09-25
NO2,4.38757462367617,0.00403563274346359,mean_price,2022-09-25
NO2,4.38879942648345,0.00423867552640434,mean_price,2022-09-25
NO2,4.39002422929073,0.00443964618240232,mean_price,2022-09-25
NO2,4.39124903209801,0.00463805064124175,mean_price,2022-09-25
NO2,4.39247383490529,0.00483346215070223,mean_price,2022-09-25
NO2,4.39369863771257,0.00502552357021835,mean_price,2022-09-25
NO2,4.39492344051985,0.00521297693924826,mean_price,2022-09-25
NO2,4.39614824332713,0.00539648942313168,mean_price,2022-09-25
NO2,4.39737304613441,0.00557634273482575,mean_price,2022-09-25
NO2,4.39859784894168,0.0057527379298356,mean_price,2022-09-25
NO2,4.39982265174896,0.00592596997430757,mean_price,2022-09-25
NO2,4.40104745455624,0.00609611175027057,mean_price,2022-09-25
NO2,4.40227225736352,0.00626426314753165,mean_price,2022-09-25
NO2,4.4034970601708,0.00643152414990277,mean_price,2022-09-25
NO2,4.40472186297808,0.00659873131453612,mean_price,2022-09-25
NO2,4.40594666578536,0.0067667880277543,mean_price,2022-09-25
NO2,4.40717146859264,0.00693701497173139,mean_price,2022-09-25
NO2,4.40839627139992,0.00711148168654166,mean_price,2022-09-25
NO2,4.4096210742072,0.00729093183885543,mean_price,2022-09-25
NO2,4.41084587701447,0.00747653198976638,mean_price,2022-09-25
NO2,4.41207067982175,0.00766946227920506,mean_price,2022-09-25
NO2,4.41329548262903,0.00787112913183853,mean_price,2022-09-25
NO2,4.41452028543631,0.00808601155202575,mean_price,2022-09-25
NO2,4.41574508824359,0.00831283713420981,mean_price,2022-09-25
NO2,4.41696989105087,0.00855276638252649,mean_price,2022-09-25
NO2,4.41819469385815,0.00880694869077314,mean_price,2022-09-25
NO2,4.41941949666543,0.00907652293417526,mean_price,2022-09-25
NO2,4.42064429947271,0.00936722513966152,mean_price,2022-09-25
NO2,4.42186910227999,0.0096775631948569,mean_price,2022-09-25
NO2,4.42309390508726,0.0100077039431972,mean_price,2022-09-25
NO2,4.42431870789454,0.0103588349037461,mean_price,2022-09-25
NO2,4.42554351070182,0.0107321802179628,mean_price,2022-09-25
NO2,4.4267683135091,0.0111333795342768,mean_price,2022-09-25
NO2,4.42799311631638,0.011564020872139,mean_price,2022-09-25
NO2,4.42921791912366,0.0120224470952969,mean_price,2022-09-25
NO2,4.43044272193094,0.0125104103114108,mean_price,2022-09-25
NO2,4.43166752473822,0.0130297939632789,mean_price,2022-09-25
NO2,4.4328923275455,0.0135859508285087,mean_price,2022-09-25
NO2,4.43411713035278,0.0141873064073396,mean_price,2022-09-25
NO2,4.43534193316005,0.0148293114202002,mean_price,2022-09-25
NO2,4.43656673596733,0.0155149481116642,mean_price,2022-09-25
NO2,4.43779153877461,0.0162474026752221,mean_price,2022-09-25
NO2,4.43901634158189,0.0170306462511445,mean_price,2022-09-25
NO2,4.44024114438917,0.0178861257248992,mean_price,2022-09-25
NO2,4.44146594719645,0.0188032548117005,mean_price,2022-09-25
NO2,4.44269075000373,0.0197865514402188,mean_price,2022-09-25
NO2,4.44391555281101,0.0208407278229623,mean_price,2022-09-25
NO2,4.44514035561829,0.0219706873780775,mean_price,2022-09-25
NO2,4.44636515842557,0.0232030924039724,mean_price,2022-09-25
NO2,4.44758996123285,0.0245324093656457,mean_price,2022-09-25
NO2,4.44881476404012,0.0259586775369587,mean_price,2022-09-25
NO2,4.4500395668474,0.0274877528062037,mean_price,2022-09-25
NO2,4.45126436965468,0.0291255946805809,mean_price,2022-09-25
NO2,4.45248917246196,0.0308981095754465,mean_price,2022-09-25
NO2,4.45371397526924,0.0328143829377756,mean_price,2022-09-25
NO2,4.45493877807652,0.0348634660864899,mean_price,2022-09-25
NO2,4.4561635808838,0.0370516685162317,mean_price,2022-09-25
NO2,4.45738838369108,0.0393853133750833,mean_price,2022-09-25
NO2,4.45861318649836,0.0418835317644405,mean_price,2022-09-25
NO2,4.45983798930564,0.0445801675050361,mean_price,2022-09-25
NO2,4.46106279211291,0.0474467872017745,mean_price,2022-09-25
NO2,4.46228759492019,0.0504896588077724,mean_price,2022-09-25
NO2,4.46351239772747,0.0537150313293178,mean_price,2022-09-25
NO2,4.46473720053475,0.0571291346622689,mean_price,2022-09-25
NO2,4.46596200334203,0.0608015407579727,mean_price,2022-09-25
NO2,4.46718680614931,0.0646805708056315,mean_price,2022-09-25
NO2,4.46841160895659,0.0687723611133565,mean_price,2022-09-25
NO2,4.46963641176387,0.0730830848476272,mean_price,2022-09-25
NO2,4.47086121457115,0.0776189200680691,mean_price,2022-09-25
NO2,4.47208601737843,0.0824411459185382,mean_price,2022-09-25
NO2,4.4733108201857,0.0875249778948239,mean_price,2022-09-25
NO2,4.47453562299298,0.0928581482894366,mean_price,2022-09-25
NO2,4.47576042580026,0.0984469848637487,mean_price,2022-09-25
NO2,4.47698522860754,0.104297854636839,mean_price,2022-09-25
NO2,4.47821003141482,0.110458489849504,mean_price,2022-09-25
NO2,4.4794348342221,0.116942730675655,mean_price,2022-09-25
NO2,4.48065963702938,0.123714351214352,mean_price,2022-09-25
NO2,4.48188443983666,0.130780070158848,mean_price,2022-09-25
NO2,4.48310924264394,0.138146679911904,mean_price,2022-09-25
NO2,4.48433404545122,0.145842915521431,mean_price,2022-09-25
NO2,4.48555884825849,0.153933684955656,mean_price,2022-09-25
NO2,4.48678365106577,0.162352800241147,mean_price,2022-09-25
NO2,4.48800845387305,0.171107698906591,mean_price,2022-09-25
NO2,4.48923325668033,0.180205960579522,mean_price,2022-09-25
NO2,4.49045805948761,0.189655311456018,mean_price,2022-09-25
NO2,4.49168286229489,0.199574574740196,mean_price,2022-09-25
NO2,4.49290766510217,0.20987248587561,mean_price,2022-09-25
NO2,4.49413246790945,0.220553931051625,mean_price,2022-09-25
NO2,4.49535727071673,0.231627929282742,mean_price,2022-09-25
NO2,4.496582073524,0.243103746198979,mean_price,2022-09-25
NO2,4.49780687633128,0.255083942864456,mean_price,2022-09-25
NO2,4.49903167913856,0.267531976296925,mean_price,2022-09-25
NO2,4.50025648194584,0.28042121323538,mean_price,2022-09-25
NO2,4.50148128475312,0.293762620226649,mean_price,2022-09-25
NO2,4.5027060875604,0.307567411085857,mean_price,2022-09-25
NO2,4.50393089036768,0.321914981634448,mean_price,2022-09-25
NO2,4.50515569317496,0.33684062623276,mean_price,2022-09-25
NO2,4.50638049598224,0.352275623931471,mean_price,2022-09-25
NO2,4.50760529878952,0.368232120665132,mean_price,2022-09-25
NO2,4.5088301015968,0.384722241092571,mean_price,2022-09-25
NO2,4.51005490440407,0.401790803072906,mean_price,2022-09-25
NO2,4.51127970721135,0.419563261464715,mean_price,2022-09-25
NO2,4.51250451001863,0.437914635003282,mean_price,2022-09-25
NO2,4.51372931282591,0.456855458698452,mean_price,2022-09-25
NO2,4.51495411563319,0.47639573623613,mean_price,2022-09-25
NO2,4.51617891844047,0.496544914098823,mean_price,2022-09-25
NO2,4.51740372124775,0.517491920831159,mean_price,2022-09-25
NO2,4.51862852405503,0.539082884669927,mean_price,2022-09-25
NO2,4.51985332686231,0.561309906887501,mean_price,2022-09-25
NO2,4.52107812966959,0.584177395928387,mean_price,2022-09-25
NO2,4.52230293247686,0.607688856711468,mean_price,2022-09-25
NO2,4.52352773528414,0.631980397784949,mean_price,2022-09-25
NO2,4.52475253809142,0.656984590624465,mean_price,2022-09-25
NO2,4.5259773408987,0.682635254104923,mean_price,2022-09-25
NO2,4.52720214370598,0.708930668264016,mean_price,2022-09-25
NO2,4.52842694651326,0.735868533577603,mean_price,2022-09-25
NO2,4.52965174932054,0.763526435726013,mean_price,2022-09-25
NO2,4.53087655212782,0.791932506260064,mean_price,2022-09-25
NO2,4.5321013549351,0.820968288102929,mean_price,2022-09-25
NO2,4.53332615774237,0.850630746904247,mean_price,2022-09-25
NO2,4.53455096054965,0.880917319281536,mean_price,2022-09-25
NO2,4.53577576335693,0.911855503721234,mean_price,2022-09-25
NO2,4.53700056616421,0.943576401304928,mean_price,2022-09-25
NO2,4.53822536897149,0.975921116451559,mean_price,2022-09-25
NO2,4.53945017177877,1.00889365724808,mean_price,2022-09-25
NO2,4.54067497458605,1.04249960718603,mean_price,2022-09-25
NO2,4.54189977739333,1.07674616270861,mean_price,2022-09-25
NO2,4.54312458020061,1.11182766093064,mean_price,2022-09-25
NO2,4.54434938300789,1.14760490531218,mean_price,2022-09-25
NO2,4.54557418581516,1.18407394313568,mean_price,2022-09-25
NO2,4.54679898862244,1.22125341558703,mean_price,2022-09-25
NO2,4.54802379142972,1.25916366260818,mean_price,2022-09-25
NO2,4.549248594237,1.29798251507351,mean_price,2022-09-25
NO2,4.55047339704428,1.33768604916691,mean_price,2022-09-25
NO2,4.55169819985156,1.37821698277967,mean_price,2022-09-25
NO2,4.55292300265884,1.4196030577368,mean_price,2022-09-25
NO2,4.55414780546612,1.46187242966446,mean_price,2022-09-25
NO2,4.5553726082734,1.50516487239516,mean_price,2022-09-25
NO2,4.55659741108068,1.54959638542741,mean_price,2022-09-25
NO2,4.55782221388795,1.59501850434525,mean_price,2022-09-25
NO2,4.55904701669523,1.6414559401423,mean_price,2022-09-25
NO2,4.56027181950251,1.68893184873824,mean_price,2022-09-25
NO2,4.56149662230979,1.73750787316973,mean_price,2022-09-25
NO2,4.56272142511707,1.78746327029119,mean_price,2022-09-25
NO2,4.56394622792435,1.83852303804785,mean_price,2022-09-25
NO2,4.56517103073163,1.89069557878436,mean_price,2022-09-25
NO2,4.56639583353891,1.94398634387112,mean_price,2022-09-25
NO2,4.56762063634619,1.99839779920808,mean_price,2022-09-25
NO2,4.56884543915347,2.05422152283381,mean_price,2022-09-25
NO2,4.57007024196074,2.11119685495373,mean_price,2022-09-25
NO2,4.57129504476802,2.16926211756039,mean_price,2022-09-25
NO2,4.5725198475753,2.22840001167194,mean_price,2022-09-25
NO2,4.57374465038258,2.28859029982082,mean_price,2022-09-25
NO2,4.57496945318986,2.34999114988421,mean_price,2022-09-25
NO2,4.57619425599714,2.41249083761386,mean_price,2022-09-25
NO2,4.57741905880442,2.47593103811174,mean_price,2022-09-25
NO2,4.5786438616117,2.54027586231998,mean_price,2022-09-25
NO2,4.57986866441898,2.60548754001189,mean_price,2022-09-25
NO2,4.58109346722626,2.67160678308009,mean_price,2022-09-25
NO2,4.58231827003353,2.73863803849785,mean_price,2022-09-25
NO2,4.58354307284081,2.80637085617746,mean_price,2022-09-25
NO2,4.58476787564809,2.87475900897167,mean_price,2022-09-25
NO2,4.58599267845537,2.94375543346586,mean_price,2022-09-25
NO2,4.58721748126265,3.01332514616198,mean_price,2022-09-25
NO2,4.58844228406993,3.08351942573506,mean_price,2022-09-25
NO2,4.58966708687721,3.15413114834901,mean_price,2022-09-25
NO2,4.59089188968449,3.22510938138901,mean_price,2022-09-25
NO2,4.59211669249177,3.29640269517324,mean_price,2022-09-25
NO2,4.59334149529905,3.36795916099066,mean_price,2022-09-25
NO2,4.59456629810632,3.43975516501022,mean_price,2022-09-25
NO2,4.5957911009136,3.51167062272777,mean_price,2022-09-25
NO2,4.59701590372088,3.58364048431454,mean_price,2022-09-25
NO2,4.59824070652816,3.6556091756751,mean_price,2022-09-25
NO2,4.59946550933544,3.72752047890072,mean_price,2022-09-25
NO2,4.60069031214272,3.79928031211073,mean_price,2022-09-25
NO2,4.60191511495,3.87079881468596,mean_price,2022-09-25
NO2,4.60313991775728,3.94203341466586,mean_price,2022-09-25
NO2,4.60436472056456,4.01292398342811,mean_price,2022-09-25
NO2,4.60558952337184,4.08340994132258,mean_price,2022-09-25
NO2,4.60681432617911,4.15337670129421,mean_price,2022-09-25
NO2,4.60803912898639,4.22266158549667,mean_price,2022-09-25
NO2,4.60926393179367,4.29130344308927,mean_price,2022-09-25
NO2,4.61048873460095,4.35924112174708,mean_price,2022-09-25
NO2,4.61171353740823,4.42641388129571,mean_price,2022-09-25
NO2,4.61293834021551,4.49274700841043,mean_price,2022-09-25
NO2,4.61416314302279,4.55790326723934,mean_price,2022-09-25
NO2,4.61538794583007,4.62206678853429,mean_price,2022-09-25
NO2,4.61661274863735,4.6851825251225,mean_price,2022-09-25
NO2,4.61783755144463,4.74719682432279,mean_price,2022-09-25
NO2,4.6190623542519,4.80805746034211,mean_price,2022-09-25
NO2,4.62028715705918,4.86740019318275,mean_price,2022-09-25
NO2,4.62151195986646,4.92537285633603,mean_price,2022-09-25
NO2,4.62273676267374,4.98200958241733,mean_price,2022-09-25
NO2,4.62396156548102,5.03726864479973,mean_price,2022-09-25
NO2,4.6251863682883,5.09110998788441,mean_price,2022-09-25
NO2,4.62641117109558,5.14324681247226,mean_price,2022-09-25
NO2,4.62763597390286,5.19365244208805,mean_price,2022-09-25
NO2,4.62886077671014,5.24250430650303,mean_price,2022-09-25
NO2,4.63008557951742,5.28977189686655,mean_price,2022-09-25
NO2,4.63131038232469,5.33542597928883,mean_price,2022-09-25
NO2,4.63253518513197,5.37929623533207,mean_price,2022-09-25
NO2,4.63375998793925,5.42111111580877,mean_price,2022-09-25
NO2,4.63498479074653,5.46121312484587,mean_price,2022-09-25
NO2,4.63620959355381,5.49958041193643,mean_price,2022-09-25
NO2,4.63743439636109,5.53619232497512,mean_price,2022-09-25
NO2,4.63865919916837,5.57101992518109,mean_price,2022-09-25
NO2,4.63988400197565,5.60350534059274,mean_price,2022-09-25
NO2,4.64110880478293,5.63417086711568,mean_price,2022-09-25
NO2,4.64233360759021,5.66300543612722,mean_price,2022-09-25
NO2,4.64355841039748,5.69000001549415,mean_price,2022-09-25
NO2,4.64478321320476,5.71514766556644,mean_price,2022-09-25
NO2,4.64600801601204,5.73801309877702,mean_price,2022-09-25
NO2,4.64723281881932,5.75889228912364,mean_price,2022-09-25
NO2,4.6484576216266,5.77792931203847,mean_price,2022-09-25
NO2,4.64968242443388,5.79513408667579,mean_price,2022-09-25
NO2,4.65090722724116,5.81051951714203,mean_price,2022-09-25
NO2,4.65213203004844,5.82383059003384,mean_price,2022-09-25
NO2,4.65335683285572,5.83510481755111,mean_price,2022-09-25
NO2,4.654581635663,5.84464699656526,mean_price,2022-09-25
NO2,4.65580643847027,5.8524885079838,mean_price,2022-09-25
NO2,4.65703124127755,5.85866314649305,mean_price,2022-09-25
NO2,4.65825604408483,5.86309082509666,mean_price,2022-09-25
NO2,4.65948084689211,5.86558409124506,mean_price,2022-09-25
NO2,4.66070564969939,5.86656436871335,mean_price,2022-09-25
NO2,4.66193045250667,5.86607473227251,mean_price,2022-09-25
NO2,4.66315525531395,5.86415839761676,mean_price,2022-09-25
NO2,4.66438005812123,5.86085858975711,mean_price,2022-09-25
NO2,4.66560486092851,5.85583671284129,mean_price,2022-09-25
NO2,4.66682966373579,5.84954265104883,mean_price,2022-09-25
NO2,4.66805446654306,5.84202000342243,mean_price,2022-09-25
NO2,4.66927926935034,5.83330309116005,mean_price,2022-09-25
NO2,4.67050407215762,5.8234238655591,mean_price,2022-09-25
NO2,4.6717288749649,5.81216880518193,mean_price,2022-09-25
NO2,4.67295367777218,5.79972799492094,mean_price,2022-09-25
NO2,4.67417848057946,5.78621300337915,mean_price,2022-09-25
NO2,4.67540328338674,5.77163701934062,mean_price,2022-09-25
NO2,4.67662808619402,5.75601017015412,mean_price,2022-09-25
NO2,4.6778528890013,5.73919058329045,mean_price,2022-09-25
NO2,4.67907769180858,5.72115780392639,mean_price,2022-09-25
NO2,4.68030249461585,5.70207826895959,mean_price,2022-09-25
NO2,4.68152729742313,5.68194518273457,mean_price,2022-09-25
NO2,4.68275210023041,5.66074976073997,mean_price,2022-09-25
NO2,4.68397690303769,5.63841181734794,mean_price,2022-09-25
NO2,4.68520170584497,5.61471378957211,mean_price,2022-09-25
NO2,4.68642650865225,5.58990086848538,mean_price,2022-09-25
NO2,4.68765131145953,5.56395628706217,mean_price,2022-09-25
NO2,4.68887611426681,5.53686279829629,mean_price,2022-09-25
NO2,4.69010091707409,5.50860273858896,mean_price,2022-09-25
NO2,4.69132571988137,5.47880371336546,mean_price,2022-09-25
NO2,4.69255052268864,5.44776769471402,mean_price,2022-09-25
NO2,4.69377532549592,5.41549625171082,mean_price,2022-09-25
NO2,4.6950001283032,5.38197249746067,mean_price,2022-09-25
NO2,4.69622493111048,5.34717999337953,mean_price,2022-09-25
NO2,4.69744973391776,5.31082549800103,mean_price,2022-09-25
NO2,4.69867453672504,5.2730363935836,mean_price,2022-09-25
NO2,4.69989933953232,5.23392255150445,mean_price,2022-09-25
NO2,4.7011241423396,5.19347204097492,mean_price,2022-09-25
NO2,4.70234894514688,5.15167388166768,mean_price,2022-09-25
NO2,4.70357374795416,5.1083367992109,mean_price,2022-09-25
NO2,4.70479855076143,5.06339073170421,mean_price,2022-09-25
NO2,4.70602335356871,5.01706853443694,mean_price,2022-09-25
NO2,4.70724815637599,4.96936750882101,mean_price,2022-09-25
NO2,4.70847295918327,4.92028669728111,mean_price,2022-09-25
NO2,4.70969776199055,4.86975428314612,mean_price,2022-09-25
NO2,4.71092256479783,4.81750195325531,mean_price,2022-09-25
NO2,4.71214736760511,4.76389024140147,mean_price,2022-09-25
NO2,4.71337217041239,4.70893233551591,mean_price,2022-09-25
NO2,4.71459697321967,4.65264415180212,mean_price,2022-09-25
NO2,4.71582177602695,4.59504437553404,mean_price,2022-09-25
NO2,4.71704657883422,4.53580783549693,mean_price,2022-09-25
NO2,4.7182713816415,4.47530260217248,mean_price,2022-09-25
NO2,4.71949618444878,4.41359746895681,mean_price,2022-09-25
NO2,4.72072098725606,4.35073061743054,mean_price,2022-09-25
NO2,4.72194579006334,4.286743340281,mean_price,2022-09-25
NO2,4.72317059287062,4.22148150363999,mean_price,2022-09-25
NO2,4.7243953956779,4.15512800691946,mean_price,2022-09-25
NO2,4.72562019848518,4.08785193404306,mean_price,2022-09-25
NO2,4.72684500129246,4.01971254732334,mean_price,2022-09-25
NO2,4.72806980409974,3.95077143059175,mean_price,2022-09-25
NO2,4.72929460690701,3.88101592471575,mean_price,2022-09-25
NO2,4.73051940971429,3.81051572229184,mean_price,2022-09-25
NO2,4.73174421252157,3.73947609478066,mean_price,2022-09-25
NO2,4.73296901532885,3.66796873765702,mean_price,2022-09-25
NO2,4.73419381813613,3.59606607449142,mean_price,2022-09-25
NO2,4.73541862094341,3.52383219001183,mean_price,2022-09-25
NO2,4.73664342375069,3.45133048186381,mean_price,2022-09-25
NO2,4.73786822655797,3.37871792140884,mean_price,2022-09-25
NO2,4.73909302936525,3.30606663070391,mean_price,2022-09-25
NO2,4.74031783217253,3.23344787495878,mean_price,2022-09-25
NO2,4.7415426349798,3.16093199880705,mean_price,2022-09-25
NO2,4.74276743778708,3.08866735293609,mean_price,2022-09-25
NO2,4.74399224059436,3.01670626419486,mean_price,2022-09-25
NO2,4.74521704340164,2.94510414461113,mean_price,2022-09-25
NO2,4.74644184620892,2.87392193705119,mean_price,2022-09-25
NO2,4.7476666490162,2.80321878804879,mean_price,2022-09-25
NO2,4.74889145182348,2.73317153607631,mean_price,2022-09-25
NO2,4.75011625463076,2.66382447891786,mean_price,2022-09-25
NO2,4.75134105743804,2.59516235988531,mean_price,2022-09-25
NO2,4.75256586024532,2.52723206633291,mean_price,2022-09-25
NO2,4.75379066305259,2.46007856434501,mean_price,2022-09-25
NO2,4.75501546585987,2.39384305710318,mean_price,2022-09-25
NO2,4.75624026866715,2.3286629150649,mean_price,2022-09-25
NO2,4.75746507147443,2.26441152561048,mean_price,2022-09-25
NO2,4.75868987428171,2.20112221430226,mean_price,2022-09-25
NO2,4.75991467708899,2.13882660161312,mean_price,2022-09-25
NO2,4.76113947989627,2.07758848530512,mean_price,2022-09-25
NO2,4.76236428270355,2.01770646026483,mean_price,2022-09-25
NO2,4.76358908551083,1.95892142871132,mean_price,2022-09-25
NO2,4.76481388831811,1.90125456512111,mean_price,2022-09-25
NO2,4.76603869112538,1.84472543361365,mean_price,2022-09-25
