area,mean_price,compensation,type,estimation_date
NO1,4.58463634115368,3.33867270703831,mean,2022-09-25
NO2,4.66549685831919,3.41144717248727,mean,2022-09-25
NO1,4.58496323171206,3.33896690854085,median,2022-09-25
NO2,4.66475089132766,3.41077580219489,median,2022-09-25
NO1,4.34669992306221,3.12452993075599,quantile_0%,2022-09-25
NO1,4.38765749975439,3.16139174977895,quantile_0.1%,2022-09-25
NO1,4.39905695663314,3.17165126096982,quantile_0.2%,2022-09-25
NO1,4.40616635841479,3.17804972257332,quantile_0.3%,2022-09-25
NO1,4.41316879688634,3.18435191719771,quantile_0.4%,2022-09-25
NO1,4.41918660057782,3.18976794052004,quantile_0.5%,2022-09-25
NO1,4.42234170372441,3.19260753335197,quantile_0.6%,2022-09-25
NO1,4.4276670404307,3.19740033638763,quantile_0.7%,2022-09-25
NO1,4.43003872330236,3.19953485097212,quantile_0.8%,2022-09-25
NO1,4.43251337283585,3.20176203555227,quantile_0.9%,2022-09-25
NO1,4.4344449770623,3.20350047935607,quantile_1%,2022-09-25
NO1,4.43644430948489,3.20529987853641,quantile_1.1%,2022-09-25
NO1,4.43873193158712,3.20735873842841,quantile_1.2%,2022-09-25
NO1,4.44149961832111,3.209849656489,quantile_1.3%,2022-09-25
NO1,4.4430774783233,3.21126973049097,quantile_1.4%,2022-09-25
NO1,4.44449926262183,3.21254933635964,quantile_1.5%,2022-09-25
NO1,4.44576013104092,3.21368411793683,quantile_1.6%,2022-09-25
NO1,4.44844399080355,3.21609959172319,quantile_1.7%,2022-09-25
NO1,4.44989836856833,3.2174085317115,quantile_1.8%,2022-09-25
NO1,4.45113858681498,3.21852472813348,quantile_1.9%,2022-09-25
NO1,4.4530225608196,3.22022030473764,quantile_2%,2022-09-25
NO1,4.45432042281669,3.22138838053502,quantile_2.1%,2022-09-25
NO1,4.45538830332377,3.2223494729914,quantile_2.2%,2022-09-25
NO1,4.45645459930666,3.22330913937599,quantile_2.3%,2022-09-25
NO1,4.45761315745397,3.22435184170857,quantile_2.4%,2022-09-25
NO1,4.45908492001754,3.22567642801579,quantile_2.5%,2022-09-25
NO1,4.46067933500857,3.22711140150771,quantile_2.6%,2022-09-25
NO1,4.46226131032495,3.22853517929245,quantile_2.7%,2022-09-25
NO1,4.46319075633399,3.22937168070059,quantile_2.8%,2022-09-25
NO1,4.46469136512615,3.23072222861353,quantile_2.9%,2022-09-25
NO1,4.46569489740699,3.23162540766629,quantile_3%,2022-09-25
NO1,4.4671875512336,3.23296879611024,quantile_3.1%,2022-09-25
NO1,4.46796131037623,3.2336651793386,quantile_3.2%,2022-09-25
NO1,4.4687985317426,3.23441867856834,quantile_3.3%,2022-09-25
NO1,4.46980466179566,3.23532419561609,quantile_3.4%,2022-09-25
NO1,4.47097985352133,3.23638186816919,quantile_3.5%,2022-09-25
NO1,4.47246803771224,3.23772123394101,quantile_3.6%,2022-09-25
NO1,4.47310921832366,3.23829829649129,quantile_3.7%,2022-09-25
NO1,4.47381869828532,3.23893682845679,quantile_3.8%,2022-09-25
NO1,4.47439164260328,3.23945247834295,quantile_3.9%,2022-09-25
NO1,4.4751054933552,3.24009494401968,quantile_4%,2022-09-25
NO1,4.4755450060412,3.24049050543708,quantile_4.1%,2022-09-25
NO1,4.47608217459664,3.24097395713698,quantile_4.2%,2022-09-25
NO1,4.47686124510888,3.24167512059799,quantile_4.3%,2022-09-25
NO1,4.47758671727679,3.24232804554911,quantile_4.4%,2022-09-25
NO1,4.47809119633885,3.24278207670497,quantile_4.5%,2022-09-25
NO1,4.47867404798666,3.243306643188,quantile_4.6%,2022-09-25
NO1,4.47933476802928,3.24390129122635,quantile_4.7%,2022-09-25
NO1,4.47963099814858,3.24416789833372,quantile_4.8%,2022-09-25
NO1,4.48026434233496,3.24473790810146,quantile_4.9%,2022-09-25
NO1,4.48086281431818,3.24527653288636,quantile_5%,2022-09-25
NO1,4.48109629251678,3.2454866632651,quantile_5.1%,2022-09-25
NO1,4.48171845930278,3.2460466133725,quantile_5.2%,2022-09-25
NO1,4.48244685957321,3.24670217361589,quantile_5.3%,2022-09-25
NO1,4.48293836348104,3.24714452713294,quantile_5.4%,2022-09-25
NO1,4.48356499063621,3.24770849157259,quantile_5.5%,2022-09-25
NO1,4.48408236516812,3.2481741286513,quantile_5.6%,2022-09-25
NO1,4.48454923858879,3.24859431472992,quantile_5.7%,2022-09-25
NO1,4.48515679223247,3.24914111300923,quantile_5.8%,2022-09-25
NO1,4.48571538768441,3.24964384891597,quantile_5.9%,2022-09-25
NO1,4.48644482713099,3.25030034441789,quantile_6%,2022-09-25
NO1,4.48704578836698,3.25084120953028,quantile_6.1%,2022-09-25
NO1,4.48736298573044,3.2511266871574,quantile_6.2%,2022-09-25
NO1,4.48781214912937,3.25153093421643,quantile_6.3%,2022-09-25
NO1,4.48821966284503,3.25189769656053,quantile_6.4%,2022-09-25
NO1,4.4889080291876,3.25251722626884,quantile_6.5%,2022-09-25
NO1,4.48962549634545,3.2531629467109,quantile_6.6%,2022-09-25
NO1,4.48976942390153,3.25329248151138,quantile_6.7%,2022-09-25
NO1,4.49026861194575,3.25374175075118,quantile_6.8%,2022-09-25
NO1,4.49074064226393,3.25416657803753,quantile_6.9%,2022-09-25
NO1,4.49141367907237,3.25477231116513,quantile_7%,2022-09-25
NO1,4.49176624206944,3.25508961786249,quantile_7.1%,2022-09-25
NO1,4.49219139107404,3.25547225196664,quantile_7.2%,2022-09-25
NO1,4.49252313852314,3.25577082467083,quantile_7.3%,2022-09-25
NO1,4.49313173566146,3.25631856209532,quantile_7.4%,2022-09-25
NO1,4.49338518110537,3.25654666299484,quantile_7.5%,2022-09-25
NO1,4.49408481925823,3.25717633733241,quantile_7.6%,2022-09-25
NO1,4.49460605409823,3.2576454486884,quantile_7.7%,2022-09-25
NO1,4.49505057668346,3.25804551901511,quantile_7.8%,2022-09-25
NO1,4.49568106609808,3.25861295948828,quantile_7.9%,2022-09-25
NO1,4.49593236736313,3.25883913062681,quantile_8%,2022-09-25
NO1,4.49640721104919,3.25926648994427,quantile_8.1%,2022-09-25
NO1,4.49673871126522,3.2595648401387,quantile_8.2%,2022-09-25
NO1,4.49736768334697,3.26013091501227,quantile_8.3%,2022-09-25
NO1,4.49784206185844,3.26055785567259,quantile_8.4%,2022-09-25
NO1,4.4980459658673,3.26074136928057,quantile_8.5%,2022-09-25
NO1,4.49825245443719,3.26092720899347,quantile_8.6%,2022-09-25
NO1,4.4987588516823,3.26138296651407,quantile_8.7%,2022-09-25
NO1,4.49940750633553,3.26196675570198,quantile_8.8%,2022-09-25
NO1,4.49989131566079,3.26240218409471,quantile_8.9%,2022-09-25
NO1,4.5004159952607,3.26287439573463,quantile_9%,2022-09-25
NO1,4.50067387244157,3.26310648519741,quantile_9.1%,2022-09-25
NO1,4.50110123443618,3.26349111099256,quantile_9.2%,2022-09-25
NO1,4.50135584181506,3.26372025763355,quantile_9.3%,2022-09-25
NO1,4.5017311522371,3.26405803701339,quantile_9.4%,2022-09-25
NO1,4.50228503566618,3.26455653209957,quantile_9.5%,2022-09-25
NO1,4.50266205336093,3.26489584802484,quantile_9.6%,2022-09-25
NO1,4.50293176587429,3.26513858928686,quantile_9.7%,2022-09-25
NO1,4.50337130978066,3.26553417880259,quantile_9.8%,2022-09-25
NO1,4.50360683658585,3.26574615292727,quantile_9.9%,2022-09-25
NO1,4.50398263852639,3.26608437467375,quantile_10%,2022-09-25
NO1,4.50437443339657,3.26643699005691,quantile_10.1%,2022-09-25
NO1,4.50468468906267,3.26671622015641,quantile_10.2%,2022-09-25
NO1,4.50508531374999,3.26707678237499,quantile_10.3%,2022-09-25
NO1,4.50552935499265,3.26747641949339,quantile_10.4%,2022-09-25
NO1,4.50588791376294,3.26779912238664,quantile_10.5%,2022-09-25
NO1,4.50624070706894,3.26811663636204,quantile_10.6%,2022-09-25
NO1,4.50663723644073,3.26847351279666,quantile_10.7%,2022-09-25
NO1,4.50695399851863,3.26875859866677,quantile_10.8%,2022-09-25
NO1,4.5074904945165,3.26924144506485,quantile_10.9%,2022-09-25
NO1,4.50779406421413,3.26951465779272,quantile_11%,2022-09-25
NO1,4.50803810061489,3.2697342905534,quantile_11.1%,2022-09-25
NO1,4.50823880659115,3.26991492593203,quantile_11.2%,2022-09-25
NO1,4.50855577795155,3.27020020015639,quantile_11.3%,2022-09-25
NO1,4.50896969448977,3.27057272504079,quantile_11.4%,2022-09-25
NO1,4.50944885325427,3.27100396792884,quantile_11.5%,2022-09-25
NO1,4.50973910918082,3.27126519826274,quantile_11.6%,2022-09-25
NO1,4.51019211352798,3.27167290217518,quantile_11.7%,2022-09-25
NO1,4.51040617801178,3.2718655602106,quantile_11.8%,2022-09-25
NO1,4.51069300184517,3.27212370166065,quantile_11.9%,2022-09-25
NO1,4.51114593032324,3.27253133729092,quantile_12%,2022-09-25
NO1,4.51148501983044,3.27283651784739,quantile_12.1%,2022-09-25
NO1,4.51187294689394,3.27318565220455,quantile_12.2%,2022-09-25
NO1,4.51203354914914,3.27333019423423,quantile_12.3%,2022-09-25
NO1,4.51232399836115,3.27359159852503,quantile_12.4%,2022-09-25
NO1,4.51268460463587,3.27391614417228,quantile_12.5%,2022-09-25
NO1,4.51291219547703,3.27412097592932,quantile_12.6%,2022-09-25
NO1,4.51311881625509,3.27430693462958,quantile_12.7%,2022-09-25
NO1,4.5135046106009,3.27465414954081,quantile_12.8%,2022-09-25
NO1,4.51398686600228,3.27508817940206,quantile_12.9%,2022-09-25
NO1,4.51431547247526,3.27538392522773,quantile_13%,2022-09-25
NO1,4.51466905044436,3.27570214539993,quantile_13.1%,2022-09-25
NO1,4.51498514798589,3.2759866331873,quantile_13.2%,2022-09-25
NO1,4.51539798752176,3.27635818876958,quantile_13.3%,2022-09-25
NO1,4.51576715881061,3.27669044292955,quantile_13.4%,2022-09-25
NO1,4.5161736114689,3.27705625032201,quantile_13.5%,2022-09-25
NO1,4.51636244461634,3.27722620015471,quantile_13.6%,2022-09-25
NO1,4.51662980737942,3.27746682664148,quantile_13.7%,2022-09-25
NO1,4.51694308051755,3.2777487724658,quantile_13.8%,2022-09-25
NO1,4.51726614246403,3.27803952821763,quantile_13.9%,2022-09-25
NO1,4.51764008393618,3.27837607554256,quantile_14%,2022-09-25
NO1,4.51784442774634,3.2785599849717,quantile_14.1%,2022-09-25
NO1,4.51797479950958,3.27867731955863,quantile_14.2%,2022-09-25
NO1,4.5182488434722,3.27892395912498,quantile_14.3%,2022-09-25
NO1,4.51852293136748,3.27917063823073,quantile_14.4%,2022-09-25
NO1,4.51878631135476,3.27940768021928,quantile_14.5%,2022-09-25
NO1,4.51906748346988,3.27966073512289,quantile_14.6%,2022-09-25
NO1,4.51934987147726,3.27991488432953,quantile_14.7%,2022-09-25
NO1,4.51980877679291,3.28032789911362,quantile_14.8%,2022-09-25
NO1,4.52009164045729,3.28058247641156,quantile_14.9%,2022-09-25
NO1,4.52024428087124,3.28071985278411,quantile_15%,2022-09-25
NO1,4.52041145779788,3.28087031201809,quantile_15.1%,2022-09-25
NO1,4.52056983689654,3.28101285320689,quantile_15.2%,2022-09-25
NO1,4.52072622815122,3.28115360533609,quantile_15.3%,2022-09-25
NO1,4.52104852601711,3.2814436734154,quantile_15.4%,2022-09-25
NO1,4.52132024384874,3.28168821946387,quantile_15.5%,2022-09-25
NO1,4.5216293757197,3.28196643814773,quantile_15.6%,2022-09-25
NO1,4.5219179912952,3.28222619216568,quantile_15.7%,2022-09-25
NO1,4.52237107889095,3.28263397100185,quantile_15.8%,2022-09-25
NO1,4.52259317947992,3.28283386153193,quantile_15.9%,2022-09-25
NO1,4.52287174668041,3.28308457201237,quantile_16%,2022-09-25
NO1,4.52311667296441,3.28330500566797,quantile_16.1%,2022-09-25
NO1,4.52338833908573,3.28354950517716,quantile_16.2%,2022-09-25
NO1,4.52362642845879,3.28376378561291,quantile_16.3%,2022-09-25
NO1,4.52381838708712,3.28393654837841,quantile_16.4%,2022-09-25
NO1,4.52416758924527,3.28425083032074,quantile_16.5%,2022-09-25
NO1,4.52433914868765,3.28440523381888,quantile_16.6%,2022-09-25
NO1,4.52456456582983,3.28460810924685,quantile_16.7%,2022-09-25
NO1,4.5247255200698,3.28475296806282,quantile_16.8%,2022-09-25
NO1,4.52501477933151,3.28501330139836,quantile_16.9%,2022-09-25
NO1,4.52534526135135,3.28531073521622,quantile_17%,2022-09-25
NO1,4.52559370049802,3.28553433044822,quantile_17.1%,2022-09-25
NO1,4.52582313090439,3.28574081781395,quantile_17.2%,2022-09-25
NO1,4.52610848702163,3.28599763831946,quantile_17.3%,2022-09-25
NO1,4.52631903140414,3.28618712826373,quantile_17.4%,2022-09-25
NO1,4.52666347207759,3.28649712486983,quantile_17.5%,2022-09-25
NO1,4.52682544976687,3.28664290479019,quantile_17.6%,2022-09-25
NO1,4.52706966185105,3.28686269566594,quantile_17.7%,2022-09-25
NO1,4.52737601308519,3.28713841177667,quantile_17.8%,2022-09-25
NO1,4.52756583176734,3.28730924859061,quantile_17.9%,2022-09-25
NO1,4.52790731748725,3.28761658573852,quantile_18%,2022-09-25
NO1,4.52823678796387,3.28791310916748,quantile_18.1%,2022-09-25
NO1,4.52840175807188,3.28806158226469,quantile_18.2%,2022-09-25
NO1,4.52870583233761,3.28833524910385,quantile_18.3%,2022-09-25
NO1,4.52888401906323,3.28849561715691,quantile_18.4%,2022-09-25
NO1,4.5290290162375,3.28862611461375,quantile_18.5%,2022-09-25
NO1,4.52914489503826,3.28873040553444,quantile_18.6%,2022-09-25
NO1,4.52941971072856,3.28897773965571,quantile_18.7%,2022-09-25
NO1,4.5295849029384,3.28912641264456,quantile_18.8%,2022-09-25
NO1,4.52986683969302,3.28938015572372,quantile_18.9%,2022-09-25
NO1,4.53005037836609,3.28954534052949,quantile_19%,2022-09-25
NO1,4.53038737294759,3.28984863565283,quantile_19.1%,2022-09-25
NO1,4.5305661724956,3.29000955524604,quantile_19.2%,2022-09-25
NO1,4.53080550712451,3.29022495641206,quantile_19.3%,2022-09-25
NO1,4.53113870243552,3.29052483219197,quantile_19.4%,2022-09-25
NO1,4.53139851675665,3.29075866508098,quantile_19.5%,2022-09-25
NO1,4.53148530934364,3.29083677840927,quantile_19.6%,2022-09-25
NO1,4.53167615624923,3.29100854062431,quantile_19.7%,2022-09-25
NO1,4.53184610708638,3.29116149637774,quantile_19.8%,2022-09-25
NO1,4.53211966106602,3.29140769495942,quantile_19.9%,2022-09-25
NO1,4.53224419030429,3.29151977127386,quantile_20%,2022-09-25
NO1,4.53255882372806,3.29180294135525,quantile_20.1%,2022-09-25
NO1,4.53281110133076,3.29202999119768,quantile_20.2%,2022-09-25
NO1,4.53296990833549,3.29217291750194,quantile_20.3%,2022-09-25
NO1,4.53314235763666,3.292328121873,quantile_20.4%,2022-09-25
NO1,4.53333116401112,3.29249804761001,quantile_20.5%,2022-09-25
NO1,4.53368179385159,3.29281361446643,quantile_20.6%,2022-09-25
NO1,4.53376755055097,3.29289079549587,quantile_20.7%,2022-09-25
NO1,4.53386143213865,3.29297528892479,quantile_20.8%,2022-09-25
NO1,4.5342536207575,3.29332825868175,quantile_20.9%,2022-09-25
NO1,4.53438686476793,3.29344817829114,quantile_21%,2022-09-25
NO1,4.53452629601585,3.29357366641426,quantile_21.1%,2022-09-25
NO1,4.53484607058194,3.29386146352375,quantile_21.2%,2022-09-25
NO1,4.53509159509389,3.2940824355845,quantile_21.3%,2022-09-25
NO1,4.53527724735257,3.29424952261731,quantile_21.4%,2022-09-25
NO1,4.53548821466008,3.29443939319407,quantile_21.5%,2022-09-25
NO1,4.53569949886406,3.29462954897765,quantile_21.6%,2022-09-25
NO1,4.53583627378876,3.29475264640989,quantile_21.7%,2022-09-25
NO1,4.53603300047784,3.29492970043006,quantile_21.8%,2022-09-25
NO1,4.53625903685655,3.2951331331709,quantile_21.9%,2022-09-25
NO1,4.53652427390808,3.29537184651727,quantile_22%,2022-09-25
NO1,4.53672031739376,3.29554828565438,quantile_22.1%,2022-09-25
NO1,4.53705926892509,3.29585334203258,quantile_22.2%,2022-09-25
NO1,4.53722341481185,3.29600107333066,quantile_22.3%,2022-09-25
NO1,4.53738978375785,3.29615080538206,quantile_22.4%,2022-09-25
NO1,4.53748017831207,3.29623216048086,quantile_22.5%,2022-09-25
NO1,4.53768705840127,3.29641835256115,quantile_22.6%,2022-09-25
NO1,4.53792797429098,3.29663517686188,quantile_22.7%,2022-09-25
NO1,4.53816668658518,3.29685001792666,quantile_22.8%,2022-09-25
NO1,4.53835935925749,3.29702342333174,quantile_22.9%,2022-09-25
NO1,4.53860682294173,3.29724614064755,quantile_23%,2022-09-25
NO1,4.53871973223465,3.29734775901118,quantile_23.1%,2022-09-25
NO1,4.53886784636463,3.29748106172816,quantile_23.2%,2022-09-25
NO1,4.53903260481278,3.2976293443315,quantile_23.3%,2022-09-25
NO1,4.53918550643071,3.29776695578764,quantile_23.4%,2022-09-25
NO1,4.53935365663671,3.29791829097304,quantile_23.5%,2022-09-25
NO1,4.53950345722923,3.29805311150631,quantile_23.6%,2022-09-25
NO1,4.53969727572714,3.29822754815442,quantile_23.7%,2022-09-25
NO1,4.53993452129557,3.29844106916601,quantile_23.8%,2022-09-25
NO1,4.54014892349502,3.29863403114552,quantile_23.9%,2022-09-25
NO1,4.54031951569993,3.29878756412994,quantile_24%,2022-09-25
NO1,4.54044425585141,3.29889983026627,quantile_24.1%,2022-09-25
NO1,4.54061076535098,3.29904968881589,quantile_24.2%,2022-09-25
NO1,4.54080511780446,3.29922460602401,quantile_24.3%,2022-09-25
NO1,4.5409723536513,3.29937511828617,quantile_24.4%,2022-09-25
NO1,4.54115250114389,3.2995372510295,quantile_24.5%,2022-09-25
NO1,4.54134273069324,3.29970845762391,quantile_24.6%,2022-09-25
NO1,4.54161126702752,3.29995014032476,quantile_24.7%,2022-09-25
NO1,4.54193993977536,3.30024594579782,quantile_24.8%,2022-09-25
NO1,4.54210497421452,3.30039447679307,quantile_24.9%,2022-09-25
NO1,4.54237209049795,3.30063488144816,quantile_25%,2022-09-25
NO1,4.54258311447029,3.30082480302326,quantile_25.1%,2022-09-25
NO1,4.54273996266667,3.3009659664,quantile_25.2%,2022-09-25
NO1,4.54296484698985,3.30116836229086,quantile_25.3%,2022-09-25
NO1,4.5431149413164,3.30130344718476,quantile_25.4%,2022-09-25
NO1,4.54335138774395,3.30151624896956,quantile_25.5%,2022-09-25
NO1,4.54348792905587,3.30163913615028,quantile_25.6%,2022-09-25
NO1,4.54360339835181,3.30174305851663,quantile_25.7%,2022-09-25
NO1,4.54391598706711,3.3020243883604,quantile_25.8%,2022-09-25
NO1,4.54402359131303,3.30212123218173,quantile_25.9%,2022-09-25
NO1,4.54434254788222,3.302408293094,quantile_26%,2022-09-25
NO1,4.54448147596442,3.30253332836798,quantile_26.1%,2022-09-25
NO1,4.54467147604797,3.30270432844317,quantile_26.2%,2022-09-25
NO1,4.54485655644545,3.3028709008009,quantile_26.3%,2022-09-25
NO1,4.54502252905854,3.30302027615268,quantile_26.4%,2022-09-25
NO1,4.54522112452127,3.30319901206914,quantile_26.5%,2022-09-25
NO1,4.5452647929246,3.30323831363214,quantile_26.6%,2022-09-25
NO1,4.54540820479625,3.30336738431663,quantile_26.7%,2022-09-25
NO1,4.54564226713638,3.30357804042274,quantile_26.8%,2022-09-25
NO1,4.5458359822759,3.30375238404831,quantile_26.9%,2022-09-25
NO1,4.54603084741892,3.30392776267703,quantile_27%,2022-09-25
NO1,4.546160055984,3.3040440503856,quantile_27.1%,2022-09-25
NO1,4.54636077566217,3.30422469809595,quantile_27.2%,2022-09-25
NO1,4.546610939637,3.3044498456733,quantile_27.3%,2022-09-25
NO1,4.54690091532781,3.30471082379503,quantile_27.4%,2022-09-25
NO1,4.54704478918438,3.30484031026594,quantile_27.5%,2022-09-25
NO1,4.54732605661416,3.30509345095274,quantile_27.6%,2022-09-25
NO1,4.5475399493932,3.30528595445388,quantile_27.7%,2022-09-25
NO1,4.54767386678076,3.30540648010268,quantile_27.8%,2022-09-25
NO1,4.54779026552507,3.30551123897256,quantile_27.9%,2022-09-25
NO1,4.54795958498366,3.3056636264853,quantile_28%,2022-09-25
NO1,4.54846244038443,3.30611619634598,quantile_28.1%,2022-09-25
NO1,4.548609739846,3.3062487658614,quantile_28.2%,2022-09-25
NO1,4.5487605770417,3.30638451933753,quantile_28.3%,2022-09-25
NO1,4.54893443752501,3.30654099377251,quantile_28.4%,2022-09-25
NO1,4.54914823286385,3.30673340957747,quantile_28.5%,2022-09-25
NO1,4.54939262593104,3.30695336333794,quantile_28.6%,2022-09-25
NO1,4.54962653542624,3.30716388188361,quantile_28.7%,2022-09-25
NO1,4.54987009717958,3.30738308746162,quantile_28.8%,2022-09-25
NO1,4.55012123552767,3.3076091119749,quantile_28.9%,2022-09-25
NO1,4.55030876197106,3.30777788577395,quantile_29%,2022-09-25
NO1,4.55040113063972,3.30786101757575,quantile_29.1%,2022-09-25
NO1,4.55060313141146,3.30804281827031,quantile_29.2%,2022-09-25
NO1,4.55078290927124,3.30820461834412,quantile_29.3%,2022-09-25
NO1,4.55100973109552,3.30840875798596,quantile_29.4%,2022-09-25
NO1,4.55124495311976,3.30862045780778,quantile_29.5%,2022-09-25
NO1,4.55135435343171,3.30871891808853,quantile_29.6%,2022-09-25
NO1,4.55150659901639,3.30885593911475,quantile_29.7%,2022-09-25
NO1,4.5517012481923,3.30903112337307,quantile_29.8%,2022-09-25
NO1,4.55204294111787,3.30933864700608,quantile_29.9%,2022-09-25
NO1,4.55217836798405,3.30946053118564,quantile_30%,2022-09-25
NO1,4.55245535136766,3.3097098162309,quantile_30.1%,2022-09-25
NO1,4.55269295931428,3.30992366338286,quantile_30.2%,2022-09-25
NO1,4.55290806611765,3.31011725950588,quantile_30.3%,2022-09-25
NO1,4.55309357900617,3.31028422110555,quantile_30.4%,2022-09-25
NO1,4.55326228842762,3.31043605958486,quantile_30.5%,2022-09-25
NO1,4.55345264278365,3.31060737850528,quantile_30.6%,2022-09-25
NO1,4.55361940261465,3.31075746235319,quantile_30.7%,2022-09-25
NO1,4.55386847987355,3.3109816318862,quantile_30.8%,2022-09-25
NO1,4.55401835751838,3.31111652176654,quantile_30.9%,2022-09-25
NO1,4.55415663485731,3.31124097137158,quantile_31%,2022-09-25
NO1,4.55429021144903,3.31136119030412,quantile_31.1%,2022-09-25
NO1,4.55453104613995,3.31157794152595,quantile_31.2%,2022-09-25
NO1,4.55468944048075,3.31172049643268,quantile_31.3%,2022-09-25
NO1,4.55491176492504,3.31192058843254,quantile_31.4%,2022-09-25
NO1,4.55513027502228,3.31211724752005,quantile_31.5%,2022-09-25
NO1,4.55538047320317,3.31234242588285,quantile_31.6%,2022-09-25
NO1,4.555514850262,3.3124633652358,quantile_31.7%,2022-09-25
NO1,4.55563136671642,3.31256823004477,quantile_31.8%,2022-09-25
NO1,4.55570315123252,3.31263283610927,quantile_31.9%,2022-09-25
NO1,4.55589366075076,3.31280429467568,quantile_32%,2022-09-25
NO1,4.55607059194215,3.31296353274794,quantile_32.1%,2022-09-25
NO1,4.55623249222802,3.31310924300522,quantile_32.2%,2022-09-25
NO1,4.55645485371802,3.31330936834622,quantile_32.3%,2022-09-25
NO1,4.55659534665765,3.31343581199188,quantile_32.4%,2022-09-25
NO1,4.5567712520667,3.31359412686003,quantile_32.5%,2022-09-25
NO1,4.55700174055436,3.31380156649893,quantile_32.6%,2022-09-25
NO1,4.55723461367472,3.31401115230725,quantile_32.7%,2022-09-25
NO1,4.55737622017535,3.31413859815782,quantile_32.8%,2022-09-25
NO1,4.55750598953133,3.31425539057819,quantile_32.9%,2022-09-25
NO1,4.55761675675544,3.31435508107989,quantile_33%,2022-09-25
NO1,4.55776936027803,3.31449242425023,quantile_33.1%,2022-09-25
NO1,4.55789911547992,3.31460920393193,quantile_33.2%,2022-09-25
NO1,4.5580118020775,3.31471062186975,quantile_33.3%,2022-09-25
NO1,4.55816465709412,3.31484819138471,quantile_33.4%,2022-09-25
NO1,4.55829221909635,3.31496299718672,quantile_33.5%,2022-09-25
NO1,4.55837165643958,3.31503449079562,quantile_33.6%,2022-09-25
NO1,4.55854390693161,3.31518951623845,quantile_33.7%,2022-09-25
NO1,4.55872221305091,3.31534999174582,quantile_33.8%,2022-09-25
NO1,4.55895832169973,3.31556248952975,quantile_33.9%,2022-09-25
NO1,4.55909981383757,3.31568983245381,quantile_34%,2022-09-25
NO1,4.55924486194641,3.31582037575177,quantile_34.1%,2022-09-25
NO1,4.55938213832314,3.31594392449083,quantile_34.2%,2022-09-25
NO1,4.55962669191606,3.31616402272446,quantile_34.3%,2022-09-25
NO1,4.55981343833674,3.31633209450307,quantile_34.4%,2022-09-25
NO1,4.56003837454346,3.31653453708912,quantile_34.5%,2022-09-25
NO1,4.56024220431911,3.3167179838872,quantile_34.6%,2022-09-25
NO1,4.56040512799303,3.31686461519373,quantile_34.7%,2022-09-25
NO1,4.56057186325062,3.31701467692556,quantile_34.8%,2022-09-25
NO1,4.56075085822661,3.31717577240395,quantile_34.9%,2022-09-25
NO1,4.56100881099253,3.31740792989328,quantile_35%,2022-09-25
NO1,4.56113765866089,3.3175238927948,quantile_35.1%,2022-09-25
NO1,4.56126000494536,3.31763400445083,quantile_35.2%,2022-09-25
NO1,4.56135647470649,3.31772082723584,quantile_35.3%,2022-09-25
NO1,4.56153298495447,3.31787968645902,quantile_35.4%,2022-09-25
NO1,4.56171061017831,3.31803954916048,quantile_35.5%,2022-09-25
NO1,4.5618295003626,3.31814655032634,quantile_35.6%,2022-09-25
NO1,4.56200780030444,3.31830702027399,quantile_35.7%,2022-09-25
NO1,4.56216456715195,3.31844811043675,quantile_35.8%,2022-09-25
NO1,4.56231405986402,3.31858265387762,quantile_35.9%,2022-09-25
NO1,4.56242309445377,3.31868078500839,quantile_36%,2022-09-25
NO1,4.56256650680895,3.31880985612805,quantile_36.1%,2022-09-25
NO1,4.56280485658395,3.31902437092556,quantile_36.2%,2022-09-25
NO1,4.56293494781851,3.31914145303666,quantile_36.3%,2022-09-25
NO1,4.56307875083693,3.31927087575324,quantile_36.4%,2022-09-25
NO1,4.56322043940891,3.31939839546802,quantile_36.5%,2022-09-25
NO1,4.56345735781431,3.31961162203288,quantile_36.6%,2022-09-25
NO1,4.56358902340352,3.31973012106317,quantile_36.7%,2022-09-25
NO1,4.56377135062435,3.31989421556191,quantile_36.8%,2022-09-25
NO1,4.56389856858792,3.32000871172913,quantile_36.9%,2022-09-25
NO1,4.56408652536,3.320177872824,quantile_37%,2022-09-25
NO1,4.56420870463322,3.3202878341699,quantile_37.1%,2022-09-25
NO1,4.56436601563155,3.3204294140684,quantile_37.2%,2022-09-25
NO1,4.56454701452246,3.32059231307021,quantile_37.3%,2022-09-25
NO1,4.56471468251118,3.32074321426006,quantile_37.4%,2022-09-25
NO1,4.56485918791984,3.32087326912785,quantile_37.5%,2022-09-25
NO1,4.56498268142503,3.32098441328252,quantile_37.6%,2022-09-25
NO1,4.56512526032546,3.32111273429292,quantile_37.7%,2022-09-25
NO1,4.56544321247638,3.32139889122874,quantile_37.8%,2022-09-25
NO1,4.56570845164246,3.32163760647821,quantile_37.9%,2022-09-25
NO1,4.56582881076503,3.32174592968853,quantile_38%,2022-09-25
NO1,4.56591791797821,3.32182612618039,quantile_38.1%,2022-09-25
NO1,4.56601944601156,3.3219175014104,quantile_38.2%,2022-09-25
NO1,4.56615839734341,3.32204255760907,quantile_38.3%,2022-09-25
NO1,4.56634514192997,3.32221062773697,quantile_38.4%,2022-09-25
NO1,4.56659974460445,3.32243977014401,quantile_38.5%,2022-09-25
NO1,4.56681616854353,3.32263455168918,quantile_38.6%,2022-09-25
