area,date,start_hour,price,compensation,filtered_price
NO1,2022-10-01,0,0.83428,0.697063151008065,0.137216848991935
NO1,2022-10-01,1,0.69202,0.697063151008065,-0.00504315100806507
NO1,2022-10-01,2,0.54417,0.697063151008065,-0.152893151008065
NO1,2022-10-01,3,0.2338,0.697063151008065,-0.463263151008065
NO1,2022-10-01,4,0.18403,0.697063151008065,-0.513033151008065
NO1,2022-10-01,5,0.17422,0.697063151008065,-0.522843151008065
NO1,2022-10-01,6,0.17032,0.697063151008065,-0.526743151008065
NO1,2022-10-01,7,0.25953,0.697063151008065,-0.437533151008065
NO1,2022-10-01,8,0.48901,0.697063151008065,-0.208053151008065
NO1,2022-10-01,9,0.796,0.697063151008065,0.098936848991935
NO1,2022-10-01,10,1.19548,0.697063151008065,0.498416848991935
NO1,2022-10-01,11,1.16205,0.697063151008065,0.464986848991935
NO1,2022-10-01,12,0.9795,0.697063151008065,0.282436848991935
NO1,2022-10-01,13,0.80581,0.697063151008065,0.108746848991935
NO1,2022-10-01,14,0.72007,0.697063151008065,0.0230068489919349
NO1,2022-10-01,15,0.72809,0.697063151008065,0.031026848991935
NO1,2022-10-01,16,0.75994,0.697063151008065,0.0628768489919349
