area,mean_price,compensation,type,estimation_date,computation_year,computation_month
NO5,2.16335908322635,1.15952317490371,quantile_0.025,2022-04-28,2022,4
NO5,2.16666979257856,1.1625028133207,quantile_0.05,2022-04-28,2022,4
NO5,2.17023763556615,1.16571387200953,quantile_0.1,2022-04-28,2022,4
NO5,2.17657254193448,1.17141528774103,quantile_0.25,2022-04-28,2022,4
NO5,2.19050082591538,1.18395074332384,quantile_0.75,2022-04-28,2022,4
NO5,2.19710448552318,1.18989403697086,quantile_0.9,2022-04-28,2022,4
NO5,2.20072325813202,1.19315093231881,quantile_0.95,2022-04-28,2022,4
NO5,2.20399092653259,1.19609183387933,quantile_0.975,2022-04-28,2022,4
NO5,2.21063748788661,1.20207373909795,quantile_0.995,2022-04-28,2022,4
NO5,2.09899416666667,1.10159475,lower_bound,2022-04-28,2022,4
NO5,2.17137327586207,1.16673594827586,current_mean,2022-04-28,2022,4
NO1,2.17494166666691,1.16994750000001,mean,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,median,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,quantile_0.005,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,quantile_0.025,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,quantile_0.05,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,quantile_0.1,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,quantile_0.25,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,quantile_0.75,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,quantile_0.9,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,quantile_0.95,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,quantile_0.975,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,quantile_0.995,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,lower_bound,2022-04-29,2022,4
NO1,2.17494166666667,1.1699475,current_mean,2022-04-29,2022,4
NO2,2.17363208333336,1.16876887500015,mean,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,median,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,quantile_0.005,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,quantile_0.025,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,quantile_0.05,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,quantile_0.1,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,quantile_0.25,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,quantile_0.75,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,quantile_0.9,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,quantile_0.95,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,quantile_0.975,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,quantile_0.995,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,lower_bound,2022-04-29,2022,4
NO2,2.17363208333333,1.168768875,current_mean,2022-04-29,2022,4
NO3,0.563419583333346,0,mean,2022-04-29,2022,4
NO3,0.563419583333333,0,median,2022-04-29,2022,4
NO3,0.563419583333333,0,quantile_0.005,2022-04-29,2022,4
NO3,0.563419583333333,0,quantile_0.025,2022-04-29,2022,4
NO3,0.563419583333333,0,quantile_0.05,2022-04-29,2022,4
NO3,0.563419583333333,0,quantile_0.1,2022-04-29,2022,4
NO3,0.563419583333333,0,quantile_0.25,2022-04-29,2022,4
NO3,0.563419583333333,0,quantile_0.75,2022-04-29,2022,4
NO3,0.563419583333333,0,quantile_0.9,2022-04-29,2022,4
NO3,0.563419583333333,0,quantile_0.95,2022-04-29,2022,4
NO3,0.563419583333333,0,quantile_0.975,2022-04-29,2022,4
NO3,0.563419583333333,0,quantile_0.995,2022-04-29,2022,4
NO3,0.563419583333333,0,lower_bound,2022-04-29,2022,4
NO3,0.563419583333333,0,current_mean,2022-04-29,2022,4
NO4,0.178434666666642,0,mean,2022-04-29,2022,4
NO4,0.178434666666667,0,median,2022-04-29,2022,4
NO4,0.178434666666667,0,quantile_0.005,2022-04-29,2022,4
NO4,0.178434666666667,0,quantile_0.025,2022-04-29,2022,4
NO4,0.178434666666667,0,quantile_0.05,2022-04-29,2022,4
NO4,0.178434666666667,0,quantile_0.1,2022-04-29,2022,4
NO4,0.178434666666667,0,quantile_0.25,2022-04-29,2022,4
NO4,0.178434666666667,0,quantile_0.75,2022-04-29,2022,4
NO4,0.178434666666667,0,quantile_0.9,2022-04-29,2022,4
NO4,0.178434666666667,0,quantile_0.95,2022-04-29,2022,4
NO4,0.178434666666667,0,quantile_0.975,2022-04-29,2022,4
NO4,0.178434666666667,0,quantile_0.995,2022-04-29,2022,4
NO4,0.178434666666667,0,lower_bound,2022-04-29,2022,4
NO4,0.178434666666667,0,current_mean,2022-04-29,2022,4
NO5,2.17970208333307,1.17423187500014,mean,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,median,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,quantile_0.005,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,quantile_0.025,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,quantile_0.05,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,quantile_0.1,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,quantile_0.25,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,quantile_0.75,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,quantile_0.9,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,quantile_0.95,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,quantile_0.975,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,quantile_0.995,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,lower_bound,2022-04-29,2022,4
NO5,2.17970208333333,1.174231875,current_mean,2022-04-29,2022,4
NO1,4.1658454918518,2.96403452575873,mean,2022-04-30,2022,5
NO1,4.15794423270179,2.95464980943161,median,2022-04-30,2022,5
NO1,0.657838592064977,0,quantile_0.005,2022-04-30,2022,5
NO1,1.21443053535159,0.305487481816432,quantile_0.025,2022-04-30,2022,5
NO1,1.66344948053727,0.709604532483541,quantile_0.05,2022-04-30,2022,5
NO1,2.20650959390003,1.19835863451002,quantile_0.1,2022-04-30,2022,5
NO1,3.13450759085757,2.03355683177181,quantile_0.25,2022-04-30,2022,5
NO1,5.20302143948027,3.89521929553224,quantile_0.75,2022-04-30,2022,5
NO1,6.08760427413931,4.69134384672538,quantile_0.9,2022-04-30,2022,5
NO1,6.65197082118409,5.19927373906568,quantile_0.95,2022-04-30,2022,5
NO1,7.16393873738887,5.66004486364998,quantile_0.975,2022-04-30,2022,5
NO1,8.13651579096534,6.5353642118688,quantile_0.995,2022-04-30,2022,5
NO1,0.0771177419354839,0,lower_bound,2022-04-30,2022,5
NO1,2.39065,1.364085,current_mean,2022-04-30,2022,5
NO2,4.22314966821309,3.01439073683566,mean,2022-04-30,2022,5
NO2,4.20788602847987,2.99959742563188,median,2022-04-30,2022,5
NO2,0.887146742396409,0.0109320681567678,quantile_0.005,2022-04-30,2022,5
NO2,1.58098117394061,0.635383056546548,quantile_0.025,2022-04-30,2022,5
NO2,1.98382159057574,0.99793943151817,quantile_0.05,2022-04-30,2022,5
NO2,2.47902240410091,1.44362016369082,quantile_0.1,2022-04-30,2022,5
NO2,3.28999291019664,2.17349361917697,quantile_0.25,2022-04-30,2022,5
NO2,5.14779097447564,3.84551187702807,quantile_0.75,2022-04-30,2022,5
NO2,5.96924615750688,4.58482154175619,quantile_0.9,2022-04-30,2022,5
NO2,6.45258648547732,5.01982783692959,quantile_0.95,2022-04-30,2022,5
NO2,6.9080933984396,5.42978405859564,quantile_0.975,2022-04-30,2022,5
NO2,7.70817742695462,6.14985968425916,quantile_0.995,2022-04-30,2022,5
NO2,0.0771177419354839,0,lower_bound,2022-04-30,2022,5
NO2,2.39065,1.364085,current_mean,2022-04-30,2022,5
NO3,0.77914136663463,0.26893664908943,mean,2022-04-30,2022,5
NO3,0.480120846150821,0,median,2022-04-30,2022,5
NO3,0.00827224151978826,0,quantile_0.005,2022-04-30,2022,5
NO3,0.0106538389252375,0,quantile_0.025,2022-04-30,2022,5
NO3,0.0139158021932901,0,quantile_0.05,2022-04-30,2022,5
NO3,0.0243442278787304,0,quantile_0.1,2022-04-30,2022,5
NO3,0.10247377887954,0,quantile_0.25,2022-04-30,2022,5
NO3,1.22493389138752,0.314940502248768,quantile_0.75,2022-04-30,2022,5
NO3,2.02774401666267,1.0374696149964,quantile_0.9,2022-04-30,2022,5
NO3,2.48719505391827,1.45097554852645,quantile_0.95,2022-04-30,2022,5
NO3,2.92300218374454,1.84320196537008,quantile_0.975,2022-04-30,2022,5
NO3,3.66570408807937,2.51163367927143,quantile_0.995,2022-04-30,2022,5
NO3,0.00816129032258064,0,lower_bound,2022-04-30,2022,5
NO3,0.253,0,current_mean,2022-04-30,2022,5
NO4,0.534321505434731,0.120745816151193,mean,2022-04-30,2022,5
NO4,0.305168116841038,0,median,2022-04-30,2022,5
NO4,0.00473258064516129,0,quantile_0.005,2022-04-30,2022,5
NO4,0.0055217279510662,0,quantile_0.025,2022-04-30,2022,5
NO4,0.00705100563184956,0,quantile_0.05,2022-04-30,2022,5
NO4,0.0127362610082483,0,quantile_0.1,2022-04-30,2022,5
NO4,0.0594481882414335,0,quantile_0.25,2022-04-30,2022,5
NO4,0.839238065832144,0,quantile_0.75,2022-04-30,2022,5
NO4,1.42169047527351,0.49202142774616,quantile_0.9,2022-04-30,2022,5
NO4,1.78491545520075,0.818923909680679,quantile_0.95,2022-04-30,2022,5
NO4,2.06632156673472,1.07218941006125,quantile_0.975,2022-04-30,2022,5
NO4,2.62176214643405,1.57208593179065,quantile_0.995,2022-04-30,2022,5
NO4,0.00473258064516129,0,lower_bound,2022-04-30,2022,5
NO4,0.14671,0,current_mean,2022-04-30,2022,5
NO5,3.82937258264629,2.66017131399104,mean,2022-04-30,2022,5
NO5,3.84385444551677,2.67196900096509,median,2022-04-30,2022,5
NO5,0.849440515474504,0,quantile_0.005,2022-04-30,2022,5
NO5,1.43024807065314,0.499723263587826,quantile_0.025,2022-04-30,2022,5
NO5,1.79455255986592,0.827597303879329,quantile_0.05,2022-04-30,2022,5
NO5,2.22546342535465,1.21541708281919,quantile_0.1,2022-04-30,2022,5
NO5,2.9634970298736,1.87964732688624,quantile_0.25,2022-04-30,2022,5
NO5,4.66539807796224,3.41135827016601,quantile_0.75,2022-04-30,2022,5
NO5,5.43218622145686,4.10146759931117,quantile_0.9,2022-04-30,2022,5
NO5,5.90162998812964,4.52396698931668,quantile_0.95,2022-04-30,2022,5
NO5,6.2924748786669,4.87572739080021,quantile_0.975,2022-04-30,2022,5
NO5,7.02054858548002,5.53099372693202,quantile_0.995,2022-04-30,2022,5
NO5,0.0777467741935484,0,lower_bound,2022-04-30,2022,5
NO5,2.41015,1.381635,current_mean,2022-04-30,2022,5
NO1,3.96894498476626,2.78695694653079,mean,2022-05-01,2022,5
NO1,3.95834024674281,2.77500622206853,median,2022-05-01,2022,5
NO1,0.640842858949668,0,quantile_0.005,2022-05-01,2022,5
NO1,1.18568103872646,0.279612934853812,quantile_0.025,2022-05-01,2022,5
NO1,1.57156540123317,0.626908861109855,quantile_0.05,2022-05-01,2022,5
NO1,2.11312563910614,1.11431307519553,quantile_0.1,2022-05-01,2022,5
NO1,2.97514491936539,1.89013042742885,quantile_0.25,2022-05-01,2022,5
NO1,4.9275387159576,3.64728484436184,quantile_0.75,2022-05-01,2022,5
NO1,5.8417204367018,4.47004839303162,quantile_0.9,2022-05-01,2022,5
NO1,6.351262791107,4.9286365119963,quantile_0.95,2022-05-01,2022,5
NO1,6.8042484120758,5.33632357086822,quantile_0.975,2022-05-01,2022,5
NO1,7.74977710379313,6.18729939341382,quantile_0.995,2022-05-01,2022,5
NO1,0.159531451612903,0,lower_bound,2022-05-01,2022,5
NO1,2.4727375,1.43796375,current_mean,2022-05-01,2022,5
NO2,3.96652063009794,2.78323292980544,mean,2022-05-01,2022,5
NO2,3.9774143515101,2.79217291635909,median,2022-05-01,2022,5
NO2,0.874176567284284,0,quantile_0.005,2022-05-01,2022,5
NO2,1.48674956211808,0.550574605906271,quantile_0.025,2022-05-01,2022,5
NO2,1.86226201024085,0.888535809216767,quantile_0.05,2022-05-01,2022,5
NO2,2.30181625230841,1.28413462707757,quantile_0.1,2022-05-01,2022,5
NO2,3.09440890125394,1.99746801112855,quantile_0.25,2022-05-01,2022,5
NO2,4.82071508152716,3.55114357337444,quantile_0.75,2022-05-01,2022,5
NO2,5.59827470134257,4.25094723120831,quantile_0.9,2022-05-01,2022,5
NO2,6.08156869395848,4.68591182456264,quantile_0.95,2022-05-01,2022,5
NO2,6.53663929985314,5.09547536986783,quantile_0.975,2022-05-01,2022,5
NO2,7.28162942331616,5.76596648098455,quantile_0.995,2022-05-01,2022,5
NO2,0.159531451612903,0,lower_bound,2022-05-01,2022,5
NO2,2.4727375,1.43796375,current_mean,2022-05-01,2022,5
NO3,0.665647634918394,0.206735501372521,mean,2022-05-01,2022,5
NO3,0.365489410245208,0,median,2022-05-01,2022,5
NO3,0.0132403225806452,0,quantile_0.005,2022-05-01,2022,5
NO3,0.0136213440016712,0,quantile_0.025,2022-05-01,2022,5
NO3,0.0148017840207696,0,quantile_0.05,2022-05-01,2022,5
NO3,0.0195883217583197,0,quantile_0.1,2022-05-01,2022,5
NO3,0.0709235409368653,0,quantile_0.25,2022-05-01,2022,5
NO3,1.03145479331006,0.140809313979056,quantile_0.75,2022-05-01,2022,5
NO3,1.78851017309362,0.822159155784258,quantile_0.9,2022-05-01,2022,5
NO3,2.26550263354464,1.25145237019017,quantile_0.95,2022-05-01,2022,5
NO3,2.68018871444325,1.62466984299892,quantile_0.975,2022-05-01,2022,5
NO3,3.43277230978657,2.30199507880792,quantile_0.995,2022-05-01,2022,5
NO3,0.0132403225806452,0,lower_bound,2022-05-01,2022,5
NO3,0.205225,0,current_mean,2022-05-01,2022,5
NO4,0.477253313730652,0.095021808126457,mean,2022-05-01,2022,5
NO4,0.254791542465298,0,median,2022-05-01,2022,5
NO4,0.0087958064516129,0,quantile_0.005,2022-05-01,2022,5
NO4,0.0088600188271251,0,quantile_0.025,2022-05-01,2022,5
NO4,0.00968001026359275,0,quantile_0.05,2022-05-01,2022,5
NO4,0.0131381287919889,0,quantile_0.1,2022-05-01,2022,5
NO4,0.0503587060375175,0,quantile_0.25,2022-05-01,2022,5
NO4,0.740968653600533,0,quantile_0.75,2022-05-01,2022,5
NO4,1.29533381518069,0.378300433662622,quantile_0.9,2022-05-01,2022,5
NO4,1.63682265078504,0.685640385706534,quantile_0.95,2022-05-01,2022,5
NO4,1.92754847691924,0.947293629227315,quantile_0.975,2022-05-01,2022,5
NO4,2.47171723930099,1.43704551537089,quantile_0.995,2022-05-01,2022,5
NO4,0.0087958064516129,0,lower_bound,2022-05-01,2022,5
NO4,0.136335,0,current_mean,2022-05-01,2022,5
NO5,3.65489117690613,2.50270713374116,mean,2022-05-01,2022,5
NO5,3.64462204476077,2.49265984028469,median,2022-05-01,2022,5
NO5,0.885938907434394,0.00984501669095456,quantile_0.005,2022-05-01,2022,5
NO5,1.38862903353132,0.462266130178189,quantile_0.025,2022-05-01,2022,5
NO5,1.73222573407879,0.771503160670909,quantile_0.05,2022-05-01,2022,5
NO5,2.11690669176195,1.11771602258575,quantile_0.1,2022-05-01,2022,5
NO5,2.84618570247352,1.77406713222617,quantile_0.25,2022-05-01,2022,5
NO5,4.46073512317862,3.22716161086076,quantile_0.75,2022-05-01,2022,5
NO5,5.15793756073604,3.85464380466244,quantile_0.9,2022-05-01,2022,5
NO5,5.58680410637794,4.24062369574014,quantile_0.95,2022-05-01,2022,5
NO5,5.98058375476054,4.59502537928449,quantile_0.975,2022-05-01,2022,5
NO5,6.80880019434113,5.34042017490702,quantile_0.995,2022-05-01,2022,5
NO5,0.160160483870968,0,lower_bound,2022-05-01,2022,5
NO5,2.4824875,1.44673875,current_mean,2022-05-01,2022,5
NO1,3.87277434853659,2.69934874438138,mean,2022-05-02,2022,5
NO1,3.86190613609471,2.68821552248524,median,2022-05-02,2022,5
NO1,0.757736073995972,0,quantile_0.005,2022-05-02,2022,5
NO1,1.24073843594848,0.329164592353635,quantile_0.025,2022-05-02,2022,5
NO1,1.62091594349186,0.671324349142672,quantile_0.05,2022-05-02,2022,5
NO1,2.09488695727769,1.09789826154992,quantile_0.1,2022-05-02,2022,5
NO1,2.94012094179617,1.85860884761655,quantile_0.25,2022-05-02,2022,5
NO1,4.78632975012538,3.52019677511284,quantile_0.75,2022-05-02,2022,5
NO1,5.65841744812889,4.305075703316,quantile_0.9,2022-05-02,2022,5
NO1,6.14806891857407,4.74576202671667,quantile_0.95,2022-05-02,2022,5
NO1,6.60189656802514,5.15420691122263,quantile_0.975,2022-05-02,2022,5
NO1,7.41605962646822,5.8869536638214,quantile_0.995,2022-05-02,2022,5
NO1,0.245260887096774,0,lower_bound,2022-05-02,2022,5
NO1,2.5343625,1.49342625,current_mean,2022-05-02,2022,5
NO2,3.90202325048845,2.72494971643425,mean,2022-05-02,2022,5
NO2,3.89764404434702,2.72037963991232,median,2022-05-02,2022,5
NO2,0.941400943267325,0.0597608489405924,quantile_0.005,2022-05-02,2022,5
NO2,1.53017473936048,0.589657265424436,quantile_0.025,2022-05-02,2022,5
NO2,1.86683896502163,0.892655068519466,quantile_0.05,2022-05-02,2022,5
NO2,2.30723628613056,1.28901265751751,quantile_0.1,2022-05-02,2022,5
NO2,3.08772365502983,1.99145128952685,quantile_0.25,2022-05-02,2022,5
NO2,4.70500892896668,3.44700803607001,quantile_0.75,2022-05-02,2022,5
NO2,5.43581060345307,4.10472954310776,quantile_0.9,2022-05-02,2022,5
NO2,5.9125937926955,4.53383441342595,quantile_0.95,2022-05-02,2022,5
NO2,6.33240765277468,4.91166688749721,quantile_0.975,2022-05-02,2022,5
NO2,7.10466343752326,5.60669709377094,quantile_0.995,2022-05-02,2022,5
NO2,0.245260887096774,0,lower_bound,2022-05-02,2022,5
NO2,2.5343625,1.49342625,current_mean,2022-05-02,2022,5
NO3,0.652734495386195,0.189443711840203,mean,2022-05-02,2022,5
NO3,0.380972802911291,0,median,2022-05-02,2022,5
NO3,0.0199927419354839,0,quantile_0.005,2022-05-02,2022,5
NO3,0.0204152823637532,0,quantile_0.025,2022-05-02,2022,5
NO3,0.0218492246495733,0,quantile_0.05,2022-05-02,2022,5
NO3,0.0278772247783111,0,quantile_0.1,2022-05-02,2022,5
NO3,0.0813314431582187,0,quantile_0.25,2022-05-02,2022,5
NO3,1.02147403206323,0.131826628856907,quantile_0.75,2022-05-02,2022,5
NO3,1.6954567234327,0.73841105108943,quantile_0.9,2022-05-02,2022,5
NO3,2.15163526020757,1.14897173418681,quantile_0.95,2022-05-02,2022,5
NO3,2.565012901322,1.5210116111898,quantile_0.975,2022-05-02,2022,5
NO3,3.21292831559017,2.10413548403115,quantile_0.995,2022-05-02,2022,5
NO3,0.0199927419354839,0,lower_bound,2022-05-02,2022,5
NO3,0.206591666666667,0,current_mean,2022-05-02,2022,5
NO4,0.477114593384877,0.0869068849959937,mean,2022-05-02,2022,5
NO4,0.270081495127528,0,median,2022-05-02,2022,5
NO4,0.0131745161290323,0,quantile_0.005,2022-05-02,2022,5
NO4,0.0133815074774834,0,quantile_0.025,2022-05-02,2022,5
NO4,0.0144520124861563,0,quantile_0.05,2022-05-02,2022,5
NO4,0.0185706547918732,0,quantile_0.1,2022-05-02,2022,5
NO4,0.0556600293341115,0,quantile_0.25,2022-05-02,2022,5
NO4,0.747470791399166,0,quantile_0.75,2022-05-02,2022,5
NO4,1.24511458451873,0.333103126066861,quantile_0.9,2022-05-02,2022,5
NO4,1.56766181422597,0.623395632803377,quantile_0.95,2022-05-02,2022,5
NO4,1.83186508230521,0.861178574074688,quantile_0.975,2022-05-02,2022,5
NO4,2.42735606489808,1.39712045840827,quantile_0.995,2022-05-02,2022,5
NO4,0.0131745161290323,0,lower_bound,2022-05-02,2022,5
NO4,0.136136666666667,0,current_mean,2022-05-02,2022,5
NO5,3.61446976808196,2.46624116317822,mean,2022-05-02,2022,5
NO5,3.60515279736687,2.45713751763018,median,2022-05-02,2022,5
NO5,0.914444403819582,0.0354999634376234,quantile_0.005,2022-05-02,2022,5
NO5,1.42515415434122,0.495138738907094,quantile_0.025,2022-05-02,2022,5
NO5,1.78491779717331,0.818926017455977,quantile_0.05,2022-05-02,2022,5
NO5,2.18022364162856,1.1747012774657,quantile_0.1,2022-05-02,2022,5
NO5,2.84350395049748,1.77165355544774,quantile_0.25,2022-05-02,2022,5
NO5,4.3774675446557,3.15222079019013,quantile_0.75,2022-05-02,2022,5
NO5,5.05478005299715,3.76180204769743,quantile_0.9,2022-05-02,2022,5
NO5,5.45982884098837,4.12634595688954,quantile_0.95,2022-05-02,2022,5
NO5,5.81772381519547,4.44845143367592,quantile_0.975,2022-05-02,2022,5
NO5,6.45527938474297,5.02225144626867,quantile_0.995,2022-05-02,2022,5
NO5,0.245889919354839,0,lower_bound,2022-05-02,2022,5
NO5,2.5408625,1.49927625,current_mean,2022-05-02,2022,5
NO1,3.92419619434912,2.74481935978481,mean,2022-05-03,2022,5
NO1,3.91344866694132,2.73460380024719,median,2022-05-03,2022,5
NO1,0.886597553594874,0.0104377982353868,quantile_0.005,2022-05-03,2022,5
NO1,1.38158346580104,0.455925119220934,quantile_0.025,2022-05-03,2022,5
NO1,1.77248012824882,0.807732115423934,quantile_0.05,2022-05-03,2022,5
NO1,2.25845658692922,1.2451109282363,quantile_0.1,2022-05-03,2022,5
NO1,3.0586288958113,1.96526600623017,quantile_0.25,2022-05-03,2022,5
NO1,4.79414075468095,3.52722667921285,quantile_0.75,2022-05-03,2022,5
NO1,5.58717014927632,4.24095313434869,quantile_0.9,2022-05-03,2022,5
NO1,6.05309848711526,4.66028863840373,quantile_0.95,2022-05-03,2022,5
NO1,6.41753555775693,4.98828200198124,quantile_0.975,2022-05-03,2022,5
NO1,7.33460509200718,5.81364458280646,quantile_0.995,2022-05-03,2022,5
NO1,0.334297983870968,0,lower_bound,2022-05-03,2022,5
NO1,2.590809375,1.5442284375,current_mean,2022-05-03,2022,5
NO2,3.88228191397844,2.70676299667207,mean,2022-05-03,2022,5
NO2,3.88792206074132,2.71162985466719,median,2022-05-03,2022,5
NO2,1.14006527951357,0.238558751562217,quantile_0.005,2022-05-03,2022,5
NO2,1.68227735785469,0.726549622069217,quantile_0.025,2022-05-03,2022,5
NO2,1.98101098761921,0.995409888857288,quantile_0.05,2022-05-03,2022,5
NO2,2.38598768631409,1.35988891768268,quantile_0.1,2022-05-03,2022,5
NO2,3.09924574335709,2.00182116902138,quantile_0.25,2022-05-03,2022,5
NO2,4.64290642036837,3.39111577833154,quantile_0.75,2022-05-03,2022,5
NO2,5.36337027989391,4.03953325190452,quantile_0.9,2022-05-03,2022,5
NO2,5.79708592873393,4.42987733586054,quantile_0.95,2022-05-03,2022,5
NO2,6.17651452197722,4.7713630697795,quantile_0.975,2022-05-03,2022,5
NO2,6.90892853401131,5.43053568061018,quantile_0.995,2022-05-03,2022,5
NO2,0.334297983870968,0,lower_bound,2022-05-03,2022,5
NO2,2.590809375,1.5442284375,current_mean,2022-05-03,2022,5
NO3,0.714275776866508,0.210700597842597,mean,2022-05-03,2022,5
NO3,0.45938009179217,0,median,2022-05-03,2022,5
NO3,0.0306572580645161,0,quantile_0.005,2022-05-03,2022,5
NO3,0.0326364366391792,0,quantile_0.025,2022-05-03,2022,5
NO3,0.0356522843872543,0,quantile_0.05,2022-05-03,2022,5
NO3,0.0466556676355122,0,quantile_0.1,2022-05-03,2022,5
NO3,0.120390567237933,0,quantile_0.25,2022-05-03,2022,5
NO3,1.1004904436794,0.202941399311463,quantile_0.75,2022-05-03,2022,5
NO3,1.78946632776032,0.823019694984283,quantile_0.9,2022-05-03,2022,5
NO3,2.20842352872054,1.20008117584849,quantile_0.95,2022-05-03,2022,5
NO3,2.55288046845733,1.5100924216116,quantile_0.975,2022-05-03,2022,5
NO3,3.23482995064186,2.12384695557768,quantile_0.995,2022-05-03,2022,5
NO3,0.0306572580645161,0,lower_bound,2022-05-03,2022,5
NO3,0.23759375,0,current_mean,2022-05-03,2022,5
NO4,0.489851468402293,0.0837550812915353,mean,2022-05-03,2022,5
NO4,0.305921035562387,0,median,2022-05-03,2022,5
NO4,0.0187922580645161,0,quantile_0.005,2022-05-03,2022,5
NO4,0.019759655495568,0,quantile_0.025,2022-05-03,2022,5
NO4,0.0217889411554815,0,quantile_0.05,2022-05-03,2022,5
NO4,0.0284028870553205,0,quantile_0.1,2022-05-03,2022,5
NO4,0.0799037090641784,0,quantile_0.25,2022-05-03,2022,5
NO4,0.758922383497628,0,quantile_0.75,2022-05-03,2022,5
NO4,1.24522025375833,0.3331982283825,quantile_0.9,2022-05-03,2022,5
NO4,1.54028040040823,0.598752360367405,quantile_0.95,2022-05-03,2022,5
NO4,1.78896390642949,0.822567515786542,quantile_0.975,2022-05-03,2022,5
NO4,2.29295743903324,1.27616169512991,quantile_0.995,2022-05-03,2022,5
NO4,0.0187922580645161,0,lower_bound,2022-05-03,2022,5
NO4,0.14564,0,current_mean,2022-05-03,2022,5
NO5,3.67054495922824,2.51625470467466,mean,2022-05-03,2022,5
NO5,3.67073613290604,2.51616251961544,median,2022-05-03,2022,5
NO5,0.994763290055879,0.107786961050291,quantile_0.005,2022-05-03,2022,5
NO5,1.55697305160869,0.61377574644782,quantile_0.025,2022-05-03,2022,5
NO5,1.92619374407801,0.946074369670206,quantile_0.05,2022-05-03,2022,5
NO5,2.32692893283015,1.30673603954714,quantile_0.1,2022-05-03,2022,5
NO5,2.95098733842506,1.86838860458256,quantile_0.25,2022-05-03,2022,5
NO5,4.39141048380988,3.16476943542889,quantile_0.75,2022-05-03,2022,5
NO5,5.01915114666969,3.72973603200272,quantile_0.9,2022-05-03,2022,5
NO5,5.38125944498238,4.05563350048414,quantile_0.95,2022-05-03,2022,5
NO5,5.73757053319118,4.37631347987206,quantile_0.975,2022-05-03,2022,5
NO5,6.37852110689193,4.95316899620274,quantile_0.995,2022-05-03,2022,5
NO5,0.334927016129032,0,lower_bound,2022-05-03,2022,5
NO5,2.595684375,1.5486159375,current_mean,2022-05-03,2022,5
NO1,3.8449126995175,2.67326647138537,mean,2022-05-04,2022,5
NO1,3.84202220276792,2.67031998249112,median,2022-05-04,2022,5
NO1,0.967002157947224,0.0828019421525022,quantile_0.005,2022-05-04,2022,5
NO1,1.48675939663857,0.55058345697471,quantile_0.025,2022-05-04,2022,5
NO1,1.8562299231767,0.883106930859029,quantile_0.05,2022-05-04,2022,5
NO1,2.27913333145215,1.26371999830694,quantile_0.1,2022-05-04,2022,5
NO1,3.00881193970136,1.92043074573122,quantile_0.25,2022-05-04,2022,5
NO1,4.67453141558415,3.41957827402573,quantile_0.75,2022-05-04,2022,5
NO1,5.39723557644292,4.07001201879863,quantile_0.9,2022-05-04,2022,5
NO1,5.86281282609173,4.48903154348256,quantile_0.95,2022-05-04,2022,5
NO1,6.25352432813217,4.84067189531896,quantile_0.975,2022-05-04,2022,5
NO1,6.94844186857026,5.46609768171323,quantile_0.995,2022-05-04,2022,5
NO1,0.422936290322581,0,lower_bound,2022-05-04,2022,5
NO1,2.622205,1.5724845,current_mean,2022-05-04,2022,5
NO2,3.78691683600722,2.62083057859137,mean,2022-05-04,2022,5
NO2,3.78823416363206,2.62191074726885,median,2022-05-04,2022,5
NO2,1.09443693477671,0.197493241299038,quantile_0.005,2022-05-04,2022,5
NO2,1.64752904514594,0.69527614063135,quantile_0.025,2022-05-04,2022,5
