postnr,poststed,kommune,NO 1,NO 2,NO 3,NO 4,NO 5
3848,MORGEDAL,3821,0,63840489.5992981,0,0,0
3849,VRÅLIOSEN,3821,0,144286591.3025,0,0,0
3850,KVITESEID,3821,0,311521193.368594,0,0,0
3853,VRÅDAL,3821,0,148742013.235104,0,0,0
3854,NISSEDAL,3822,0,185805602.801897,0,0,0
3855,TREUNGEN,3822,0,594732990.540548,0,0,0
3864,RAULAND,3825,0,1530565797.32569,0,0,6086.71646536532
3870,FYRESDAL,3823,0,1284451948.3427,0,0,0
3880,DALEN,3824,0,602594015.526254,0,0,0
3882,ÅMDALS VERK,3824,0,45203252.8240497,0,0,0
3890,VINJE,3825,0,415932636.137151,0,0,0
3891,HØYDALSMO,3824,0,255046127.06895,0,0,0
3893,VINJESVINGEN,3825,0,95417480.9760506,0,0,0
3895,EDLAND,3825,0,1140973857.2066,0,0,16.9938035596551
3910,PORSGRUNN,3806,0,349249.519150179,0,0,0
3911,PORSGRUNN,3806,0,323874.034349969,0,0,0
3912,PORSGRUNN,3806,0,809019.623449743,0,0,0
3913,PORSGRUNN,3806,0,327291.870550111,0,0,0
3914,PORSGRUNN,3806,0,4780580.13959972,0,0,0
3915,PORSGRUNN,3806,0,323924.561300029,0,0,0
3916,PORSGRUNN,3806,0,318148.919349973,0,0,0
3917,PORSGRUNN,3806,0,2354086.50865045,0,0,0
3918,PORSGRUNN,3806,0,774130.285900315,0,0,0
3919,PORSGRUNN,3806,0,1394726.16205009,0,0,0
3920,PORSGRUNN,3806,0,1741674.11910002,0,0,0
3921,PORSGRUNN,3806,0,365107.843,0,0,0
3922,PORSGRUNN,3806,0,324060.417500043,0,0,0
3924,PORSGRUNN,3806,0,645544.535899915,0,0,0
3925,PORSGRUNN,3806,0,634672.507700153,0,0,0
3928,PORSGRUNN,3806,0,578136.299649991,0,0,0
3929,PORSGRUNN,3806,0,713146.136000095,0,0,0
3930,PORSGRUNN,3806,0,1083844.87340003,0,0,0
3931,PORSGRUNN,3806,0,874725.238850098,0,0,0
3933,PORSGRUNN,3806,0,1145633.22959975,0,0,0
3936,PORSGRUNN,3806,0,6081188.4774503,0,0,0
3937,PORSGRUNN,3806,0,2503318.70099927,0,0,0
3940,PORSGRUNN,3806,0,9251136.13009954,0,0,0
3941,PORSGRUNN,3806,0,1762757.1525003,0,0,0
3942,PORSGRUNN,3806,0,1208236.88360004,0,0,0
3943,PORSGRUNN,3806,0,2123056.62279979,0,0,0
3944,PORSGRUNN,3806,0,2120514.43119975,0,0,0
3946,PORSGRUNN,3806,0,4020878.83554991,0,0,0
3947,LANGANGEN,3806,0,59346191.1407496,0,0,0
3948,PORSGRUNN,3806,0,42596190.0568496,0,0,0
3949,PORSGRUNN,3806,0,24022091.8028518,0,0,0
3950,BREVIK,3806,0,18781862.8768983,0,0,0
3960,STATHELLE,3813,0,3389556.31555031,0,0,0
3961,STATHELLE,3813,0,16145778.6329998,0,0,0
3962,STATHELLE,3813,0,24047148.4789996,0,0,0
3965,HERRE,3813,0,26091026.6176008,0,0,0
3967,STATHELLE,3813,0,283703778.361998,0,0,0
3970,LANGESUND,3813,0,10985461.5504507,0,0,0
4005,STAVANGER,1103,0,323643.62080005,0,0,0
4006,STAVANGER,1103,0,336707.471100097,0,0,0
4007,STAVANGER,1103,0,1148205.58769992,0,0,0
4008,STAVANGER,1103,0,313090.728700026,0,0,0
4009,STAVANGER,1103,0,1277741.15834999,0,0,0
4010,STAVANGER,1103,0,745687.080349986,0,0,0
4011,STAVANGER,1103,0,793581.901400125,0,0,0
4012,STAVANGER,1103,0,750139.21089988,0,0,0
4013,STAVANGER,1103,0,26965765.7443989,0,0,0
4014,STAVANGER,1103,0,1896477.26780047,0,0,0
4015,STAVANGER,1103,0,5992525.95870004,0,0,0
4016,STAVANGER,1103,0,2364565.47520002,0,0,0
4017,STAVANGER,1103,0,2806227.15040016,0,0,0
4018,STAVANGER,1103,0,4463113.02949979,0,0,0
4019,STAVANGER,1103,0,1689563.19144987,0,0,0
4020,STAVANGER,1103,0,8175830.17870032,0,0,0
4021,STAVANGER,1103,0,3322305.19829996,0,0,0
4022,STAVANGER,1103,0,1367660.73270009,0,0,0
4023,STAVANGER,1103,0,2483916.84815016,0,0,0
4024,STAVANGER,1103,0,521291.72949998,0,0,0
4025,STAVANGER,1103,0,878907.116949819,0,0,0
4026,STAVANGER,1103,0,604943.822500085,0,0,0
4027,STAVANGER,1103,0,3878675.79749961,0,0,0
4028,STAVANGER,1103,0,805166.171200117,0,0,0
4029,STAVANGER,1103,0,3262090.66225023,0,0,0
4031,STAVANGER,1103,0,2323799.97379995,0,0,0
4032,STAVANGER,1103,0,3910862.1867498,0,0,0
4033,STAVANGER,1103,0,1910433.90164989,0,0,0
4034,STAVANGER,1103,0,1422250.65289992,0,0,0
4035,STAVANGER,1103,0,179341.55370014,0,0,0
4041,HAFRSFJORD,1103,0,1340136.52800009,0,0,0
4042,HAFRSFJORD,1103,0,1711989.63255008,0,0,0
4043,HAFRSFJORD,1103,0,2784295.63954949,0,0,0
4044,HAFRSFJORD,1103,0,3043351.39450031,0,0,0
4045,HAFRSFJORD,1103,0,3801576.30510037,0,0,0
4046,HAFRSFJORD,1103,0,1510972.71445047,0,0,0
4047,HAFRSFJORD,1103,0,2852474.87174972,0,0,0
4048,HAFRSFJORD,1103,0,2374502.18584978,0,0,0
4049,HAFRSFJORD,1103,0,2634671.97579997,0,0,0
4050,SOLA,1124,0,2194193.59270002,0,0,0
4051,SOLA,1124,0,4962760.75190006,0,0,0
4052,RØYNEBERG,1124,0,6137300.69804961,0,0,0
4053,RÆGE,1124,0,76734236.8244041,0,0,0
4054,TJELTA,1124,0,11072591.2597003,0,0,0
4055,SOLA,1124,0,30152295.8896993,0,0,0
4056,TANANGER,1124,0,106447409.464552,0,0,0
4057,TANANGER,1124,0,73198356.8506458,0,0,0
4058,TANANGER,1124,0,19029182.6528495,0,0,0
4070,RANDABERG,1127,0,2110095.98965022,0,0,0
4071,RANDABERG,1127,0,74150958.2305006,0,0,0
4072,RANDABERG,1127,0,8650499.21160055,0,0,0
4073,RANDABERG,1127,0,6340358.73434999,0,0,0
4076,VASSØY,1103,0,2828650.96725042,0,0,0
4077,HUNDVÅG,1103,0,4116308.58319996,0,0,0
4083,HUNDVÅG,1103,0,9696868.41734975,0,0,0
4085,HUNDVÅG,1103,0,3768742.96249971,0,0,0
4100,JØRPELAND,1130,0,14013435.8011499,0,0,0
4102,IDSE,1130,0,46506634.1331512,0,0,0
4103,JØRPELAND,1130,0,2060369.63015018,0,0,0
4104,JØRPELAND,1130,0,16938804.6895496,0,0,0
4105,JØRPELAND,1130,0,83926175.0797508,0,0,0
4110,FORSAND,1108,0,386516877.665394,0,0,0
4120,TAU,1130,0,28871766.3546988,0,0,0
4121,TAU,1130,0,125429227.329851,0,0,0
4123,SØR-HIDLE,1130,0,16841579.9484008,0,0,0
4127,LYSEBOTN,1108,0,334158695.979103,0,0,0
4128,FLØYRLI,1108,0,1394407.73329982,0,0,0
4129,SONGESAND,1108,0,129553130.788904,0,0,0
4130,HJELMELAND,1133,0,333776702.024348,0,0,0
4134,JØSENFJORDEN,1133,0,359452246.574798,0,0,0
4137,ÅRDAL I RYFYLKE,1133,0,494367231.8873,0,0,0
4139,FISTER,1133,0,39612327.5251004,0,0,0
4146,SKIFTUN,1133,0,55050145.782253,0,0,0
4150,RENNESØY,1103,0,119985186.276547,0,0,0
4152,VESTRE ÅMØY,1103,0,12991211.0061506,0,0,0
4153,BRIMSE,1103,0,11048308.8988995,0,0,0
4154,AUSTRE ÅMØY,1103,0,13431330.0420504,0,0,0
4156,MOSTERØY,1103,0,55166577.5021002,0,0,0
4158,BRU,1103,0,17380146.4934004,0,0,0
4160,FINNØY,1103,0,103989650.665101,0,0,0
4163,TALGJE,1103,0,20536619.4480516,0,0,0
4164,FOGN,1103,0,29230706.910199,0,0,0
4167,HELGØY I RYFYLKE,1133,0,5114757.97104961,0,0,0
4168,BYRE,1103,0,10004065.4948002,0,0,0
4169,SØRBOKN,1103,0,5780686.03040008,0,0,0
4170,SJERNARØY,1103,0,113506654.643148,0,0,0
4173,NORD-HIDLE,1103,0,10185645.38995,0,0,0
4180,KVITSØY,1144,0,244598719.599147,0,0,0
4182,SKARTVEIT,1103,0,21168704.7334504,0,0,0
4187,OMBO,1103,0,110118108.178949,0,0,0
4198,FOLDØY,1134,0,21957159.7450006,0,0,0
4200,SAUDA,1135,0,473029381.452801,0,0,0
4208,SAUDASJØEN,1135,0,158574593.0082,0,0,0
4209,VANVIK,1134,0,98643611.7386492,0,0,0
4230,SAND,1134,0,157786346.254704,0,0,0
4233,ERFJORD,1134,0,125463901.014398,0,0,0
4234,JELSA,1134,0,97043958.6739493,0,0,0
4235,HEBNES,1134,0,164750024.975547,0,0,0
4237,SULDALSOSEN,1134,0,562924042.6108,0,0,0
4244,NESFLATEN,1134,0,505035228.49325,0,0,0
4250,KOPERVIK,1149,0,49097400.6924009,0,0,0
4260,TORVASTAD,1149,0,29876026.7507522,0,0,0
4262,AVALDSNES,1149,0,27466991.3890984,0,0,0
4264,KVALAVÅG,1149,0,23121883.10415,0,0,0
4265,HÅVIK,1149,0,16797391.5102501,0,0,0
4270,ÅKREHAMN,1149,0,57341954.433851,0,0,0
4272,SANDVE,1149,0,110866544.479799,0,0,0
4274,STOL,1149,0,72183968.5685507,0,0,0
4275,SÆVELANDSVIK,1149,0,21058588.0913506,0,0,0
4276,VEAVÅGEN,1149,0,71057852.9853989,0,0,0
4280,SKUDENESHAVN,1149,0,187011257.024154,0,0,0
4306,SANDNES,1108,0,1945340.45130001,0,0,0
4307,SANDNES,1108,0,1581986.83245003,0,0,0
4308,SANDNES,1108,0,168354278.685753,0,0,0
4309,SANDNES,1108,0,4854935.78815017,0,0,0
4310,HOMMERSÅK,1108,0,12053247.2393501,0,0,0
4311,HOMMERSÅK,1108,0,57279264.7123482,0,0,0
4312,SANDNES,1108,0,24921468.1003996,0,0,0
4313,SANDNES,1108,0,4958624.70005035,0,0,0
4314,SANDNES,1108,0,930686.694849955,0,0,0
4315,SANDNES,1108,0,1936896.23434999,0,0,0
4316,SANDNES,1108,0,951944.130800029,0,0,0
4317,SANDNES,1108,0,911709.249599899,0,0,0
4318,SANDNES,1108,0,2035400.70870022,0,0,0
4319,SANDNES,1108,0,1193522.06775006,0,0,0
4320,SANDNES,1108,0,507579.353299948,0,0,0
4321,SANDNES,1108,0,1246019.80824991,0,0,0
4322,SANDNES,1108,0,4274801.56345027,0,0,0
4323,SANDNES,1108,0,6127124.54894964,0,0,0
4324,SANDNES,1108,0,2293780.7336503,0,0,0
4325,SANDNES,1108,0,2765633.35245004,0,0,0
4326,SANDNES,1108,0,1256744.42654983,0,0,0
4327,SANDNES,1108,0,1068950.74230031,0,0,0
4328,SANDNES,1108,0,1515918.23385001,0,0,0
4329,SANDNES,1108,0,14460052.2210001,0,0,0
4330,ÅLGÅRD,1122,0,3075317.40660011,0,0,0
4331,ÅLGÅRD,1122,0,11292367.9673492,0,0,0
4332,FIGGJO,1108,0,13007298.3556003,0,0,0
4333,OLTEDAL,1122,0,28431516.1800991,0,0,0
4334,ÅLGÅRD,1122,0,197804876.665202,0,0,0
4335,DIRDAL,1122,0,392133641.215899,0,0,0
4336,SANDNES,1108,0,10696130.4086003,0,0,0
4337,SANDNES,1108,0,9681958.76489993,0,0,0
4338,SANDNES,1108,0,3345593.99709963,0,0,0
4340,BRYNE,1121,0,4351766.02564946,0,0,0
4341,BRYNE,1120,0,12671773.326901,0,0,0
4342,UNDHEIM,1121,0,93458420.8930496,0,0,0
4343,ORRE,1120,0,63884840.0938006,0,0,0
4344,BRYNE,1121,0,3200433.95384974,0,0,0
4345,BRYNE,1121,0,1853849.41960024,0,0,0
4346,BRYNE,1121,0,28174115.1704004,0,0,0
4347,LYE,1121,0,23127035.3752492,0,0,0
4350,KLEPPE,1120,0,1779389.34444999,0,0,0
4351,KLEPPE,1120,0,10030936.7169512,0,0,0
4352,KLEPPE,1120,0,115702299.75085,0,0,0
4353,KLEPP STASJON,1120,0,14544483.2163498,0,0,0
4354,VOLL,1120,0,65454644.6948485,0,0,0
4355,KVERNALAND,1121,0,26807778.2363997,0,0,0
4360,VARHAUG,1119,0,96931367.5999537,0,0,0
4362,VIGRESTAD,1119,0,84416601.4621466,0,0,0
4363,BRUSAND,1119,0,107469771.390304,0,0,0
4364,SIREVÅG,1119,0,94660815.9405507,0,0,0
4365,NÆRBØ,1119,0,133047651.399146,0,0,0
4370,EGERSUND,1101,0,2046867.63155004,0,0,0
4371,EGERSUND,1101,0,2848373.80145007,0,0,0
4372,EGERSUND,1101,0,131369515.541151,0,0,0
4373,EGERSUND,1101,0,39032799.5969494,0,0,0
4374,EGERSUND,1101,0,200394036.789553,0,0,0
4375,HELLVIK,1101,0,65659252.8332488,0,0,0
4376,HELLELAND,1101,0,222045505.026249,0,0,0
4380,HAUGE I DALANE,1111,0,424225777.618098,0,0,0
4387,BJERKREIM,1114,0,196875438.737348,0,0,0
4389,VIKESÅ,1114,0,457171084.025704,0,0,0
4400,FLEKKEFJORD,4207,0,2529532.3186997,0,0,0
4404,FLEKKEFJORD,4207,0,96011322.1121983,0,0,0
4405,FLEKKEFJORD,4207,0,4395838.95925038,0,0,0
4406,FLEKKEFJORD,4207,0,134366532.935703,0,0,0
4407,FLEKKEFJORD,4207,0,48178689.1883497,0,0,0
4420,ÅNA-SIRA,4207,0,217586273.605751,0,0,0
4432,HIDRASUND,4207,0,52976354.8667011,0,0,0
4434,ANDABELØY,4207,0,12349920.5276991,0,0,0
4436,GYLAND,4207,0,152132127.724598,0,0,0
4438,SIRA,4207,0,129800922.479548,0,0,0
4440,TONSTAD,4228,0,715120037.465596,0,0,0
4443,TJØRHOM,4228,0,801789878.783705,0,0,0
4460,MOI,1112,0,137915402.986549,0,0,0
4462,HOVSHERAD,1112,0,134004886.73085,0,0,0
4463,UALAND,1112,0,142288298.978001,0,0,0
4473,KVINLOG,4227,0,404796080.063648,0,0,0
4480,KVINESDAL,4227,0,509853063.910549,0,0,0
4484,ØYESTRANDA,4227,0,11972390.9811995,0,0,0
4485,FEDA,4227,0,49000141.0482479,0,0,0
4513,MANDAL,4205,0,212445903.5366,0,0,0
4514,MANDAL,4205,0,3977421.32554955,0,0,0
4515,MANDAL,4205,0,9751156.52644981,0,0,0
4516,MANDAL,4205,0,283663257.78935,0,0,0
4517,MANDAL,4205,0,25554016.5552505,0,0,0
4519,HOLUM,4205,0,63654057.8837004,0,0,0
4520,LINDESNES,4205,0,285914027.6685,0,0,0
4521,LINDESNES,4205,0,250576747.170348,0,0,0
4525,KONSMO,4225,0,133250673.908999,0,0,0
4528,KOLLUNGTVEIT,4225,0,27645354.8398999,0,0,0
4529,BYREMO,4225,0,90157489.0231506,0,0,0
4532,ØYSLEBØ,4205,0,52454075.7392502,0,0,0
4534,MARNARDAL,4205,0,181947666.074448,0,0,0
4536,BJELLAND,4205,0,152239763.623501,0,0,0
4540,ÅSERAL,4224,0,727162553.2487,0,0,0
4544,FOSSDAL,4224,0,163852953.796301,0,0,0
4550,FARSUND,4206,0,409109278.855696,0,0,0
4560,VANSE,4206,0,153996163.320248,0,0,0
4563,BORHAUG,4206,0,106265885.671954,0,0,0
4580,LYNGDAL,4225,0,323512452.683804,0,0,0
4586,KORSHAMN,4225,0,77115845.7800513,0,0,0
4588,KVÅS,4225,0,95601892.8564488,0,0,0
4590,SNARTEMO,4226,0,54159464.473901,0,0,0
4595,TINGVATN,4226,0,124088311.326501,0,0,0
4596,EIKEN,4226,0,285059871.224699,0,0,0
4608,KRISTIANSAND S,4204,0,412882.500149871,0,0,0
4609,KARDEMOMME BY,4204,0,3096.82590002334,0,0,0
4610,KRISTIANSAND S,4204,0,2797582.69364987,0,0,0
4611,KRISTIANSAND S,4204,0,338548.711500055,0,0,0
4612,KRISTIANSAND S,4204,0,275618.962349815,0,0,0
4613,KRISTIANSAND S,4204,0,1466576.44934979,0,0,0
4614,KRISTIANSAND S,4204,0,420190.312150173,0,0,0
4615,KRISTIANSAND S,4204,0,2546445.82835025,0,0,0
4616,KRISTIANSAND S,4204,0,2162277.94655041,0,0,0
4617,KRISTIANSAND S,4204,0,4774483.97460026,0,0,0
4618,KRISTIANSAND S,4204,0,24961763.2067985,0,0,0
4619,MOSBY,4204,0,21384833.5528,0,0,0
4620,KRISTIANSAND S,4204,0,3344489.12025024,0,0,0
4621,KRISTIANSAND S,4204,0,2587961.53524999,0,0,0
4622,KRISTIANSAND S,4204,0,4818544.13520031,0,0,0
4623,KRISTIANSAND S,4204,0,9086536.62135001,0,0,0
4624,KRISTIANSAND S,4204,0,11922095.6766501,0,0,0
4625,FLEKKERØY,4204,0,122556971.067651,0,0,0
4626,KRISTIANSAND S,4204,0,3877983.41490013,0,0,0
4628,KRISTIANSAND S,4204,0,6809820.76944906,0,0,0
4629,KRISTIANSAND S,4204,0,1654440.20909981,0,0,0
4630,KRISTIANSAND S,4204,0,12447574.5713498,0,0,0
4631,KRISTIANSAND S,4204,0,2086570.4352002,0,0,0
4632,KRISTIANSAND S,4204,0,2691829.84094986,0,0,0
4633,KRISTIANSAND S,4204,0,9072918.31659934,0,0,0
4634,KRISTIANSAND S,4204,0,66686124.1108503,0,0,0
4635,KRISTIANSAND S,4204,0,6285104.69765016,0,0,0
4636,KRISTIANSAND S,4204,0,10506290.5879501,0,0,0
4637,KRISTIANSAND S,4204,0,6773680.9537002,0,0,0
4638,KRISTIANSAND S,4204,0,4518035.69214988,0,0,0
4639,KRISTIANSAND S,4204,0,123812121.403599,0,0,0
4640,SØGNE,4204,0,34105779.8053497,0,0,0
4641,SØGNE,4204,0,221268048.285751,0,0,0
4642,SØGNE,4204,0,46882625.9710996,0,0,0
4643,SØGNE,4204,0,34247958.3076016,0,0,0
4644,SØGNE,4204,0,19462147.836251,0,0,0
4645,NODELAND,4204,0,94758302.0208504,0,0,0
4646,FINSLAND,4204,0,107316092.761099,0,0,0
4647,BRENNÅSEN,4204,0,16727688.7860007,0,0,0
4656,HAMRESANDEN,4204,0,7883120.70114988,0,0,0
4657,KJEVIK,4204,0,3057086.29205002,0,0,0
4658,TVEIT,4204,0,55377143.6962497,0,0,0
4700,VENNESLA,4223,0,2226673.05759998,0,0,0
4706,VENNESLA,4223,0,27435135.8672509,0,0,0
4707,VENNESLA,4223,0,66096474.8711002,0,0,0
4708,VENNESLA,4223,0,12343020.6812999,0,0,0
4715,ØVREBØ,4223,0,169943790.84365,0,0,0
4720,HÆGELAND,4223,0,127053264.9701,0,0,0
4724,IVELAND,4218,0,193687022.502501,0,0,0
4730,VATNESTRØM,4218,0,145467333.1777,0,0,0
4735,EVJE,4219,0,254657841.162898,0,0,0
4737,HORNNES,4219,0,319890208.604297,0,0,0
4741,BYGLANDSFJORD,4220,0,149237178.408102,0,0,0
4742,GRENDI,4220,0,72112123.2170995,0,0,0
4745,BYGLAND,4220,0,1144714285.92625,0,0,0
4747,VALLE,4221,0,672931605.583999,0,0,0
4748,RYSSTAD,4221,0,597619516.291004,0,0,0
4754,BYKLE,4222,0,1105177829.2096,0,0,0
4755,HOVDEN I SETESDAL,4222,0,367968818.559795,0,0,0
4760,BIRKELAND,4216,0,341975131.844499,0,0,0
4766,HEREFOSS,4216,0,36594369.0190496,0,0,0
4768,ENGESLAND,4216,0,109658650.719803,0,0,0
4770,HØVÅG,4215,0,185259121.462402,0,0,0
4780,BREKKESTØ,4215,0,84578595.9638991,0,0,0
4790,LILLESAND,4215,0,188142705.6392,0,0,0
4810,EYDEHAVN,4203,0,28728254.9962017,0,0,0
4812,KONGSHAVN,4203,0,91812164.7133015,0,0,0
4815,SALTRØD,4203,0,7732621.10814976,0,0,0
4816,KOLBJØRNSVIK,4203,0,3559948.33869998,0,0,0
4817,HIS,4203,0,84319617.7572994,0,0,0
4818,FÆRVIK,4203,0,75993993.5060505,0,0,0
4820,FROLAND,4214,0,205839175.770902,0,0,0
4821,RYKENE,4203,0,45838708.1862999,0,0,0
4823,NEDENES,4203,0,8510735.2253999,0,0,0
4824,BJORBEKK,4203,0,12530649.4133502,0,0,0
4825,ARENDAL,4203,0,1912822.56795003,0,0,0
4827,FROLANDS VERK,4214,0,66370003.7444979,0,0,0
4828,MJÅVATN,4214,0,82807435.3837496,0,0,0
4830,HYNNEKLEIV,4214,0,76649054.5651492,0,0,0
4832,MYKLAND,4214,0,122631893.728102,0,0,0
4834,RISDAL,4214,0,220300435.453599,0,0,0
4836,ARENDAL,4203,0,770641.548850042,0,0,0
4838,ARENDAL,4203,0,767194.220949819,0,0,0
4839,ARENDAL,4203,0,1093542.32455004,0,0,0
4841,ARENDAL,4203,0,2088895.56905073,0,0,0
4842,ARENDAL,4203,0,2844792.9284493,0,0,0
4843,ARENDAL,4203,0,1660169.76469988,0,0,0
4844,ARENDAL,4203,0,1552291.65034972,0,0,0
4846,ARENDAL,4203,0,2909287.52370015,0,0,0
4847,ARENDAL,4203,0,1103348.18290008,0,0,0
4848,ARENDAL,4203,0,35525147.03865,0,0,0
4849,ARENDAL,4203,0,65718915.7511494,0,0,0
4863,NELAUG,4217,0,13002892.7965512,0,0,0
4865,ÅMLI,4217,0,708249772.842806,0,0,0
4868,SELÅSVATN,4217,0,132409028.244403,0,0,0
4869,DØLEMO,4217,0,316063137.534002,0,0,0
4870,FEVIK,4202,0,63456690.3006018,0,0,0
4876,GRIMSTAD,4202,0,1339267.02905,0,0,0
4877,GRIMSTAD,4202,0,1798685.89764997,0,0,0
4878,GRIMSTAD,4202,0,3842527.82385039,0,0,0
4879,GRIMSTAD,4202,0,6416013.72584985,0,0,0
4885,GRIMSTAD,4202,0,181984479.051898,0,0,0
4886,GRIMSTAD,4202,0,201337767.547249,0,0,0
4887,GRIMSTAD,4202,0,38048143.1508,0,0,0
4888,HOMBORSUND,4202,0,73912424.2099512,0,0,0
4900,TVEDESTRAND,4213,0,9762047.75534947,0,0,0
4903,TVEDESTRAND,4213,0,28613083.1260993,0,0,0
4904,TVEDESTRAND,4213,0,45892455.9206006,0,0,0
4905,TVEDESTRAND,4213,0,46856425.3189994,0,0,0
4909,SONGE,4213,0,18902830.3650502,0,0,0
4910,LYNGØR,4213,0,49485682.3594507,0,0,0
4912,GJEVING,4213,0,16157544.938,0,0,0
4915,VESTRE SANDØYA,4213,0,99462399.0739512,0,0,0
4916,BORØY,4213,0,6634384.55234994,0,0,0
4920,STAUBØ,4203,0,52782228.1756491,0,0,0
4934,NES VERK,4213,0,49594200.2611001,0,0,0
4950,RISØR,4201,0,145212812.229652,0,0,0
4956,RISØR,4201,0,9075368.67800017,0,0,0
4957,RISØR,4201,0,94065133.0471989,0,0,0
4980,GJERSTAD,4211,0,218092036.798753,0,0,0
4985,VEGÅRSHEI,4212,0,324120528.317402,0,0,0
4990,SØNDELED,4201,0,119113411.2494,0,0,0
4993,SUNDEBRU,4211,0,105348068.705152,0,0,0
4994,AKLAND,4201,0,14085348.5741998,0,0,0
5003,BERGEN,4601,0,0,0,0,683947.199250018
5004,BERGEN,4601,0,0,0,0,222132.413949963
5005,BERGEN,4601,0,0,0,0,836692.469100241
5006,BERGEN,4601,0,0,0,0,753644.791300127
5007,BERGEN,4601,0,0,0,0,237594.105450023
5008,BERGEN,4601,0,0,0,0,361736.286599992
5009,BERGEN,4601,0,0,0,0,1035139.65494995
5010,BERGEN,4601,0,0,0,0,1183413.49624975
5011,BERGEN,4601,0,0,0,0,377283.58825013
5012,BERGEN,4601,0,0,0,0,55405.4223000009
5013,BERGEN,4601,0,0,0,0,51057.0540000466
5014,BERGEN,4601,0,0,0,0,18106068.2433993
5015,BERGEN,4601,0,0,0,0,423210.696400191
5016,BERGEN,4601,0,0,0,0,83016.145349975
5017,BERGEN,4601,0,0,0,0,103438.333100008
5018,BERGEN,4601,0,0,0,0,168923.794749959
5019,BERGEN,4601,0,0,0,0,713916.32029994
5021,BERGEN,4601,0,0,0,0,175778.881550104
5022,BERGEN,4601,0,0,0,0,579778.609650118
5031,BERGEN,4601,0,0,0,0,77161.1379000227
5032,BERGEN,4601,0,0,0,0,82641.726749945
5033,BERGEN,4601,0,0,0,0,85131.4015000168
5034,BERGEN,4601,0,0,0,0,318026.824949895
5035,BERGEN,4601,0,0,0,0,1196370.38845011
5036,BERGEN,4601,0,0,0,0,455963.433449883
5037,BERGEN,4601,0,0,0,0,277644.3876001
5038,BERGEN,4601,0,0,0,0,734743.165200022
5039,BERGEN,4601,0,0,0,0,2527695.53885043
5041,BERGEN,4601,0,0,0,0,27341.8303500366
5042,BERGEN,4601,0,0,0,0,1918016.75804966
5043,BERGEN,4601,0,0,0,0,1621429.26064979
5045,BERGEN,4601,0,0,0,0,69329.3564999949
5052,BERGEN,4601,0,0,0,0,348001.098799872
5053,BERGEN,4601,0,0,0,0,366533.830600038
5054,BERGEN,4601,0,0,0,0,125180.714749948
5055,BERGEN,4601,0,0,0,0,396879.544750055
5056,BERGEN,4601,0,0,0,0,519832.35695003
5057,BERGEN,4601,0,0,0,0,197781.969450166
5058,BERGEN,4601,0,0,0,0,318530.653349809
5059,BERGEN,4601,0,0,0,0,127988.590649991
5063,BERGEN,4601,0,0,0,0,595406.876900064
5067,BERGEN,4601,0,0,0,0,480810.361049885
5068,BERGEN,4601,0,0,0,0,350878.15430012
5072,BERGEN,4601,0,0,0,0,962063.663300106
5073,BERGEN,4601,0,0,0,0,1129520.58539965
5075,BERGEN,4601,0,0,0,0,68018.3617500342
5081,BERGEN,4601,0,0,0,0,543278.09830004
5082,BERGEN,4601,0,0,0,0,44100.3514499712
5089,BERGEN,4601,0,0,0,0,290187.152550046
5093,BERGEN,4601,0,0,0,0,370200.086799958
5094,BERGEN,4601,0,0,0,0,423458.122399955
5096,BERGEN,4601,0,0,0,0,3002365.27295054
5097,BERGEN,4601,0,0,0,0,1335237.23549983
5098,BERGEN,4601,0,0,0,0,565661.673199943
5099,BERGEN,4601,0,0,0,0,2379534.96035003
5101,EIDSVÅGNESET,4601,0,0,0,0,2319244.36614998
5104,EIDSVÅG I ÅSANE,4601,0,0,0,0,979728.150349894
5105,EIDSVÅG I ÅSANE,4601,0,0,0,0,7107898.70850059
5106,ØVRE ERVIK,4601,0,0,0,0,7580796.29805032
5107,SALHUS,4601,0,0,0,0,3162601.96840001
5108,HORDVIK,4601,0,0,0,0,10733943.3525999
5109,HYLKJE,4601,0,0,0,0,6037712.88120005
5111,BREISTEIN,4601,0,0,0,0,8486167.73294925
5113,TERTNES,4601,0,0,0,0,1239843.18634969
5114,TERTNES,4601,0,0,0,0,2824181.07729997
5115,ULSET,4601,0,0,0,0,1703318.22950023
5116,ULSET,4601,0,0,0,0,631146.799700133
5117,ULSET,4601,0,0,0,0,625734.728999997
5118,ULSET,4601,0,0,0,0,319391.701550247
5119,ULSET,4601,0,0,0,0,660704.25955024
5121,ULSET,4601,0,0,0,0,246535.49869991
5122,MORVIK,4601,0,0,0,0,812926.817399997
5124,MORVIK,4601,0,0,0,0,3613444.07614935
5130,NYBORG,4601,0,0,0,0,728174.875099778
5131,NYBORG,4601,0,0,0,0,16484939.1666499
5132,NYBORG,4601,0,0,0,0,2855216.7539997
5134,FLAKTVEIT,4601,0,0,0,0,1115617.67434978
5135,FLAKTVEIT,4601,0,0,0,0,1262844.4462505
5136,MJØLKERÅEN,4601,0,0,0,0,3961534.37195044
5137,MJØLKERÅEN,4601,0,0,0,0,4413409.62650034
5141,FYLLINGSDALEN,4601,0,0,0,0,2574399.27404979
5142,FYLLINGSDALEN,4601,0,0,0,0,1495349.47040006
5143,FYLLINGSDALEN,4601,0,0,0,0,1422926.59910001
5144,FYLLINGSDALEN,4601,0,0,0,0,64880.2452499457
