area,mean_price,compensation,type,estimation_date,computation_year,computation_month
NO5,3.49030533333333,2.3537748,lower_bound,2022-09-28,2022,9
NO5,3.61066068965517,2.46209462068966,current_mean,2022-09-28,2022,9
NO1,4.48360125000115,3.24774112500016,mean,2022-09-29,2022,9
NO1,4.48360125,3.247741125,median,2022-09-29,2022,9
NO1,4.48360125,3.247741125,quantile_0.005,2022-09-29,2022,9
NO1,4.48360125,3.247741125,quantile_0.025,2022-09-29,2022,9
NO1,4.48360125,3.247741125,quantile_0.05,2022-09-29,2022,9
NO1,4.48360125,3.247741125,quantile_0.1,2022-09-29,2022,9
NO1,4.48360125,3.247741125,quantile_0.25,2022-09-29,2022,9
NO1,4.48360125,3.247741125,quantile_0.75,2022-09-29,2022,9
NO1,4.48360125,3.247741125,quantile_0.9,2022-09-29,2022,9
NO1,4.48360125,3.247741125,quantile_0.95,2022-09-29,2022,9
NO1,4.48360125,3.247741125,quantile_0.975,2022-09-29,2022,9
NO1,4.48360125,3.247741125,quantile_0.995,2022-09-29,2022,9
NO1,4.48360125,3.247741125,lower_bound,2022-09-29,2022,9
NO1,4.48360125,3.247741125,current_mean,2022-09-29,2022,9
NO2,4.48360125000115,3.24774112500016,mean,2022-09-29,2022,9
NO2,4.48360125,3.247741125,median,2022-09-29,2022,9
NO2,4.48360125,3.247741125,quantile_0.005,2022-09-29,2022,9
NO2,4.48360125,3.247741125,quantile_0.025,2022-09-29,2022,9
NO2,4.48360125,3.247741125,quantile_0.05,2022-09-29,2022,9
NO2,4.48360125,3.247741125,quantile_0.1,2022-09-29,2022,9
NO2,4.48360125,3.247741125,quantile_0.25,2022-09-29,2022,9
NO2,4.48360125,3.247741125,quantile_0.75,2022-09-29,2022,9
NO2,4.48360125,3.247741125,quantile_0.9,2022-09-29,2022,9
NO2,4.48360125,3.247741125,quantile_0.95,2022-09-29,2022,9
NO2,4.48360125,3.247741125,quantile_0.975,2022-09-29,2022,9
NO2,4.48360125,3.247741125,quantile_0.995,2022-09-29,2022,9
NO2,4.48360125,3.247741125,lower_bound,2022-09-29,2022,9
NO2,4.48360125,3.247741125,current_mean,2022-09-29,2022,9
NO3,0.941157083333298,0.0595413749999905,mean,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,median,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,quantile_0.005,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,quantile_0.025,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,quantile_0.05,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,quantile_0.1,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,quantile_0.25,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,quantile_0.75,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,quantile_0.9,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,quantile_0.95,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,quantile_0.975,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,quantile_0.995,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,lower_bound,2022-09-29,2022,9
NO3,0.941157083333333,0.059541375,current_mean,2022-09-29,2022,9
NO4,0.364266333333387,0,mean,2022-09-29,2022,9
NO4,0.364266333333333,0,median,2022-09-29,2022,9
NO4,0.364266333333333,0,quantile_0.005,2022-09-29,2022,9
NO4,0.364266333333333,0,quantile_0.025,2022-09-29,2022,9
NO4,0.364266333333333,0,quantile_0.05,2022-09-29,2022,9
NO4,0.364266333333333,0,quantile_0.1,2022-09-29,2022,9
NO4,0.364266333333333,0,quantile_0.25,2022-09-29,2022,9
NO4,0.364266333333333,0,quantile_0.75,2022-09-29,2022,9
NO4,0.364266333333333,0,quantile_0.9,2022-09-29,2022,9
NO4,0.364266333333333,0,quantile_0.95,2022-09-29,2022,9
NO4,0.364266333333333,0,quantile_0.975,2022-09-29,2022,9
NO4,0.364266333333333,0,quantile_0.995,2022-09-29,2022,9
NO4,0.364266333333333,0,lower_bound,2022-09-29,2022,9
NO4,0.364266333333333,0,current_mean,2022-09-29,2022,9
NO5,4.48360125000115,3.24774112500016,mean,2022-09-29,2022,9
NO5,4.48360125,3.247741125,median,2022-09-29,2022,9
NO5,4.48360125,3.247741125,quantile_0.005,2022-09-29,2022,9
NO5,4.48360125,3.247741125,quantile_0.025,2022-09-29,2022,9
NO5,4.48360125,3.247741125,quantile_0.05,2022-09-29,2022,9
NO5,4.48360125,3.247741125,quantile_0.1,2022-09-29,2022,9
NO5,4.48360125,3.247741125,quantile_0.25,2022-09-29,2022,9
NO5,4.48360125,3.247741125,quantile_0.75,2022-09-29,2022,9
NO5,4.48360125,3.247741125,quantile_0.9,2022-09-29,2022,9
NO5,4.48360125,3.247741125,quantile_0.95,2022-09-29,2022,9
NO5,4.48360125,3.247741125,quantile_0.975,2022-09-29,2022,9
NO5,4.48360125,3.247741125,quantile_0.995,2022-09-29,2022,9
NO5,4.48360125,3.247741125,lower_bound,2022-09-29,2022,9
NO5,4.48360125,3.247741125,current_mean,2022-09-29,2022,9
NO1,3.69199126647643,2.54244866791932,mean,2022-09-30,2022,10
NO1,3.67709098227303,2.52188188404573,median,2022-09-30,2022,10
NO1,0.388297645542002,0,quantile_0.005,2022-09-30,2022,10
NO1,0.818534209911183,0,quantile_0.025,2022-09-30,2022,10
NO1,1.20964183538227,0.301177651844043,quantile_0.05,2022-09-30,2022,10
NO1,1.73962494619661,0.778162451576947,quantile_0.1,2022-09-30,2022,10
NO1,2.65375565636348,1.60088009072713,quantile_0.25,2022-09-30,2022,10
NO1,4.72216818905151,3.46245137014636,quantile_0.75,2022-09-30,2022,10
NO1,5.60675102371055,4.2585759213395,quantile_0.9,2022-09-30,2022,10
NO1,6.17111757075533,4.7665058136798,quantile_0.95,2022-09-30,2022,10
NO1,6.68308548696011,5.2272769382641,quantile_0.975,2022-09-30,2022,10
NO1,7.65566254053658,6.10259628648293,quantile_0.995,2022-09-30,2022,10
NO1,0.0365983870967742,0,lower_bound,2022-09-30,2022,10
NO1,1.13455,0.233595,current_mean,2022-09-30,2022,10
NO2,4.25887071607373,3.04653026303871,mean,2022-09-30,2022,10
NO2,4.24405969253437,3.03215372328093,median,2022-09-30,2022,10
NO2,0.894666494118435,0.0176998447065913,quantile_0.005,2022-09-30,2022,10
NO2,1.61453410404312,0.665580693638804,quantile_0.025,2022-09-30,2022,10
NO2,2.01948992410421,1.03004093169379,quantile_0.05,2022-09-30,2022,10
NO2,2.51519606815542,1.47617646133988,quantile_0.1,2022-09-30,2022,10
NO2,3.32616657425114,2.20604991682603,quantile_0.25,2022-09-30,2022,10
NO2,5.18396463853014,3.87806817467713,quantile_0.75,2022-09-30,2022,10
NO2,6.00541982156138,4.61737783940524,quantile_0.9,2022-09-30,2022,10
NO2,6.48876014953183,5.05238413457865,quantile_0.95,2022-09-30,2022,10
NO2,6.9442670624941,5.46234035624469,quantile_0.975,2022-09-30,2022,10
NO2,7.74435109100912,6.18241598190821,quantile_0.995,2022-09-30,2022,10
NO2,0.0365983870967742,0,lower_bound,2022-09-30,2022,10
NO2,1.13455,0.233595,current_mean,2022-09-30,2022,10
NO3,1.08026295526849,0.431579487728058,mean,2022-09-30,2022,10
NO3,0.829684703606704,0,median,2022-09-30,2022,10
NO3,0.030264712394646,0,quantile_0.005,2022-09-30,2022,10
NO3,0.0434588988118286,0,quantile_0.025,2022-09-30,2022,10
NO3,0.0607402793021101,0,quantile_0.05,2022-09-30,2022,10
NO3,0.0992556325018743,0,quantile_0.1,2022-09-30,2022,10
NO3,0.276119857684245,0,quantile_0.25,2022-09-30,2022,10
NO3,1.66231920914124,0.708587288227113,quantile_0.75,2022-09-30,2022,10
NO3,2.48175371297801,1.44607834168021,quantile_0.9,2022-09-30,2022,10
NO3,2.9442875249635,1.86235877246715,quantile_0.95,2022-09-30,2022,10
NO3,3.37840093064207,2.25306083757786,quantile_0.975,2022-09-30,2022,10
NO3,4.12353430731109,2.92368087657998,quantile_0.995,2022-09-30,2022,10
NO3,0.0222677419354839,0,lower_bound,2022-09-30,2022,10
NO3,0.6903,0,current_mean,2022-09-30,2022,10
NO4,0.654534215187209,0.166852094742589,mean,2022-09-30,2022,10
NO4,0.440651376364718,0,median,2022-09-30,2022,10
NO4,0.0116221453617326,0,quantile_0.005,2022-09-30,2022,10
NO4,0.0156206388933232,0,quantile_0.025,2022-09-30,2022,10
NO4,0.0206460678151228,0,quantile_0.05,2022-09-30,2022,10
NO4,0.036050434623255,0,quantile_0.1,2022-09-30,2022,10
NO4,0.119513369655834,0,quantile_0.25,2022-09-30,2022,10
NO4,1.02382427799276,0.133941850193486,quantile_0.75,2022-09-30,2022,10
NO4,1.6133354641075,0.664501917696752,quantile_0.9,2022-09-30,2022,10
NO4,1.97963689655803,0.994173206902225,quantile_0.95,2022-09-30,2022,10
NO4,2.26154359354384,1.24788923418946,quantile_0.975,2022-09-30,2022,10
NO4,2.81753053876233,1.7482774848861,quantile_0.995,2022-09-30,2022,10
NO4,0.0103893548387097,0,lower_bound,2022-09-30,2022,10
NO4,0.32207,0,current_mean,2022-09-30,2022,10
NO5,3.33046552852274,2.21460057959708,mean,2022-09-30,2022,10
NO5,3.34100343737897,2.21940309364107,median,2022-09-30,2022,10
NO5,0.487829375912051,0,quantile_0.005,2022-09-30,2022,10
NO5,0.960634311661295,0.0770708804951655,quantile_0.025,2022-09-30,2022,10
NO5,1.29704976363674,0.379844787273063,quantile_0.05,2022-09-30,2022,10
NO5,1.72599079397259,0.76589171457533,quantile_0.1,2022-09-30,2022,10
NO5,2.4606460217358,1.42708141956222,quantile_0.25,2022-09-30,2022,10
NO5,4.16254706982443,2.95879236284199,quantile_0.75,2022-09-30,2022,10
NO5,4.92933521331905,3.64890169198715,quantile_0.9,2022-09-30,2022,10
NO5,5.39877897999184,4.07140108199265,quantile_0.95,2022-09-30,2022,10
NO5,5.7896238705291,4.42316148347619,quantile_0.975,2022-09-30,2022,10
NO5,6.51769757734221,5.07842781960799,quantile_0.995,2022-09-30,2022,10
NO5,0.0371612903225806,0,lower_bound,2022-09-30,2022,10
NO5,1.152,0.2493,current_mean,2022-09-30,2022,10
NO1,1,0.9883,pos_comp,2022-10-01,2022,10
NO1,4.0177427008529,2.83084855665993,mean,2022-10-01,2022,10
NO1,4.00843812712693,2.82009431441423,median,2022-10-01,2022,10
NO1,0.642469507507035,0,quantile_0.005,2022-10-01,2022,10
NO1,1.21765333936951,0.308388005432563,quantile_0.025,2022-10-01,2022,10
NO1,1.61594874673525,0.666853872061728,quantile_0.05,2022-10-01,2022,10
NO1,2.16266273622718,1.15889646260446,quantile_0.1,2022-10-01,2022,10
NO1,3.02524279974951,1.93521851977456,quantile_0.25,2022-10-01,2022,10
NO1,4.97763659634171,3.69237293670754,quantile_0.75,2022-10-01,2022,10
NO1,5.89181831708591,4.51513648537732,quantile_0.9,2022-10-01,2022,10
NO1,6.40136067149112,4.97372460434201,quantile_0.95,2022-10-01,2022,10
NO1,6.85434629245991,5.38141166321392,quantile_0.975,2022-10-01,2022,10
NO1,7.79987498417725,6.23238748575952,quantile_0.995,2022-10-01,2022,10
NO1,0.108193951612903,0,lower_bound,2022-10-01,2022,10
NO1,1.67700625,0.721805625,current_mean,2022-10-01,2022,10
NO2,1,0.9979,pos_comp,2022-10-01,2022,10
NO2,4.35350427963376,3.1310023582328,mean,2022-10-01,2022,10
NO2,4.36660408190814,3.14244367371733,median,2022-10-01,2022,10
NO2,1.15871586871575,0.255344281844177,quantile_0.005,2022-10-01,2022,10
NO2,1.85446752154312,0.881520769388812,quantile_0.025,2022-10-01,2022,10
NO2,2.24714234439885,1.23492810995897,quantile_0.05,2022-10-01,2022,10
NO2,2.69027417005194,1.63374675304674,quantile_0.1,2022-10-01,2022,10
NO2,3.48359863165198,2.34773876848679,quantile_0.25,2022-10-01,2022,10
NO2,5.2099048119252,3.90141433073268,quantile_0.75,2022-10-01,2022,10
NO2,5.98746443174061,4.60121798856655,quantile_0.9,2022-10-01,2022,10
NO2,6.47075842435652,5.03618258192087,quantile_0.95,2022-10-01,2022,10
NO2,6.92582903025118,5.44574612722606,quantile_0.975,2022-10-01,2022,10
NO2,7.6708191537142,6.11623723834278,quantile_0.995,2022-10-01,2022,10
NO2,0.108193951612903,0,lower_bound,2022-10-01,2022,10
NO2,1.67700625,0.721805625,current_mean,2022-10-01,2022,10
NO3,1,0.6044,pos_comp,2022-10-01,2022,10
NO3,1.36361107374298,0.597227704403193,mean,2022-10-01,2022,10
NO3,1.17145282889816,0.266807546008347,median,2022-10-01,2022,10
NO3,0.0856856277741588,0,quantile_0.005,2022-10-01,2022,10
NO3,0.120845161753294,0,quantile_0.025,2022-10-01,2022,10
NO3,0.156914129216018,0,quantile_0.05,2022-10-01,2022,10
NO3,0.231187959876231,0,quantile_0.1,2022-10-01,2022,10
NO3,0.516747354329911,0,quantile_0.25,2022-10-01,2022,10
NO3,2.00355147246076,1.01569632521468,quantile_0.75,2022-10-01,2022,10
NO3,2.78953254688958,1.72307929220062,quantile_0.9,2022-10-01,2022,10
NO3,3.272322085706,2.1575898771354,quantile_0.95,2022-10-01,2022,10
NO3,3.69304031402008,2.53623628261807,quantile_0.975,2022-10-01,2022,10
NO3,4.44562307054899,3.21356076349409,quantile_0.995,2022-10-01,2022,10
NO3,0.0585516129032258,0,lower_bound,2022-10-01,2022,10
NO3,0.90755,0.0292950000000001,current_mean,2022-10-01,2022,10
NO4,1,0.3309,pos_comp,2022-10-01,2022,10
NO4,0.711301893750478,0.180968998006552,mean,2022-10-01,2022,10
NO4,0.515645528782471,0,median,2022-10-01,2022,10
NO4,0.0288484851881956,0,quantile_0.005,2022-10-01,2022,10
NO4,0.035818882054978,0,quantile_0.025,2022-10-01,2022,10
NO4,0.0443477619577795,0,quantile_0.05,2022-10-01,2022,10
NO4,0.0663402600343996,0,quantile_0.1,2022-10-01,2022,10
NO4,0.178277592749898,0,quantile_0.25,2022-10-01,2022,10
NO4,1.09023430792507,0.19371087713256,quantile_0.75,2022-10-01,2022,10
NO4,1.65365837115052,0.700792534035465,quantile_0.9,2022-10-01,2022,10
NO4,1.99909736131824,1.01168762518641,quantile_0.95,2022-10-01,2022,10
NO4,2.29752623024622,1.28027360722159,quantile_0.975,2022-10-01,2022,10
NO4,2.84295716201182,1.77116144581064,quantile_0.995,2022-10-01,2022,10
NO4,0.0250712903225806,0,lower_bound,2022-10-01,2022,10
NO4,0.388605,0,current_mean,2022-10-01,2022,10
NO5,1,0.9951,pos_comp,2022-10-01,2022,10
NO5,3.67386361663141,2.51980447336721,mean,2022-10-01,2022,10
NO5,3.66397507436021,2.51007756692419,median,2022-10-01,2022,10
NO5,0.895569099130305,0.0185121892172745,quantile_0.005,2022-10-01,2022,10
NO5,1.4010465628667,0.473441906580027,quantile_0.025,2022-10-01,2022,10
NO5,1.74952860629256,0.787075745663302,quantile_0.05,2022-10-01,2022,10
NO5,2.13625972136139,1.13513374922525,quantile_0.1,2022-10-01,2022,10
NO5,2.86553873207296,1.79148485886566,quantile_0.25,2022-10-01,2022,10
NO5,4.48008815277806,3.24457933750025,quantile_0.75,2022-10-01,2022,10
NO5,5.17729059033549,3.87206153130194,quantile_0.9,2022-10-01,2022,10
NO5,5.60615713597738,4.25804142237964,quantile_0.95,2022-10-01,2022,10
NO5,5.99993678435998,4.61244310592399,quantile_0.975,2022-10-01,2022,10
NO5,6.82815322394057,5.35783790154651,quantile_0.995,2022-10-01,2022,10
NO5,0.10875685483871,0,lower_bound,2022-10-01,2022,10
NO5,1.68573125,0.729658125,current_mean,2022-10-01,2022,10
NO1,1,0.9936,pos_comp,2022-10-02,2022,10
NO1,3.98477226586463,2.79993835071219,mean,2022-10-02,2022,10
NO1,3.97571753269531,2.79064577942578,median,2022-10-02,2022,10
NO1,0.792126982938232,0,quantile_0.005,2022-10-02,2022,10
NO1,1.334446423533,0.413501781179697,quantile_0.025,2022-10-02,2022,10
NO1,1.73067555446962,0.770107999022661,quantile_0.05,2022-10-02,2022,10
NO1,2.20746862723942,1.19922176451548,quantile_0.1,2022-10-02,2022,10
NO1,3.05393233839677,1.96103910455709,quantile_0.25,2022-10-02,2022,10
NO1,4.90014114672598,3.62262703205338,quantile_0.75,2022-10-02,2022,10
NO1,5.7722288447295,4.40750596025655,quantile_0.9,2022-10-02,2022,10
NO1,6.26188031517468,4.84819228365721,quantile_0.95,2022-10-02,2022,10
NO1,6.71570796462574,5.25663716816317,quantile_0.975,2022-10-02,2022,10
NO1,7.52987102306882,5.98938392076194,quantile_0.995,2022-10-02,2022,10
NO1,0.202502822580645,0,lower_bound,2022-10-02,2022,10
NO1,2.09252916666667,1.09577625,current_mean,2022-10-02,2022,10
NO2,1,0.9976,pos_comp,2022-10-02,2022,10
NO2,4.10539961081954,2.90774655875224,mean,2022-10-02,2022,10
NO2,4.10241172084868,2.90467054876381,median,2022-10-02,2022,10
NO2,1.07632229959955,0.181190069639591,quantile_0.005,2022-10-02,2022,10
NO2,1.71387578641196,0.754988207770768,quantile_0.025,2022-10-02,2022,10
NO2,2.0661220049355,1.07200980444195,quantile_0.05,2022-10-02,2022,10
NO2,2.51122354894867,1.47260119405381,quantile_0.1,2022-10-02,2022,10
NO2,3.29246301094929,2.17571670985436,quantile_0.25,2022-10-02,2022,10
NO2,4.90977660546834,3.6312989449215,quantile_0.75,2022-10-02,2022,10
NO2,5.64057827995473,4.28902045195925,quantile_0.9,2022-10-02,2022,10
NO2,6.11736146919716,4.71812532227744,quantile_0.95,2022-10-02,2022,10
NO2,6.53717532927634,5.09595779634871,quantile_0.975,2022-10-02,2022,10
NO2,7.30943111402492,5.79098800262243,quantile_0.995,2022-10-02,2022,10
NO2,0.202502822580645,0,lower_bound,2022-10-02,2022,10
NO2,2.09252916666667,1.09577625,current_mean,2022-10-02,2022,10
NO3,1,0.4802,pos_comp,2022-10-02,2022,10
NO3,1.04712318360508,0.382821459865735,mean,2022-10-02,2022,10
NO3,0.823496502219125,0,median,2022-10-02,2022,10
NO3,0.0911594073862857,0,quantile_0.005,2022-10-02,2022,10
NO3,0.103560292396181,0,quantile_0.025,2022-10-02,2022,10
NO3,0.118015052702281,0,quantile_0.05,2022-10-02,2022,10
NO3,0.15733554804248,0,quantile_0.1,2022-10-02,2022,10
NO3,0.32230183645117,0,quantile_0.25,2022-10-02,2022,10
NO3,1.58248416972067,0.6367357527486,quantile_0.75,2022-10-02,2022,10
NO3,2.27006027159318,1.25555424443386,quantile_0.9,2022-10-02,2022,10
NO3,2.72896810092037,1.66857129082833,quantile_0.95,2022-10-02,2022,10
NO3,3.14786548727169,2.04557893854452,quantile_0.975,2022-10-02,2022,10
NO3,3.79905564761487,2.63165008285338,quantile_0.995,2022-10-02,2022,10
NO3,0.0834189516129032,0,lower_bound,2022-10-02,2022,10
NO3,0.861995833333333,0,current_mean,2022-10-02,2022,10
NO4,1,0.3275,pos_comp,2022-10-02,2022,10
NO4,0.697797169723144,0.164765561701103,mean,2022-10-02,2022,10
NO4,0.520065648869987,0,median,2022-10-02,2022,10
NO4,0.0446113772876693,0,quantile_0.005,2022-10-02,2022,10
NO4,0.0516214210011307,0,quantile_0.025,2022-10-02,2022,10
NO4,0.0600210246110208,0,quantile_0.05,2022-10-02,2022,10
NO4,0.0807969533261669,0,quantile_0.1,2022-10-02,2022,10
NO4,0.182171397513286,0,quantile_0.25,2022-10-02,2022,10
NO4,1.06668050934405,0.172512458409646,quantile_0.75,2022-10-02,2022,10
NO4,1.57587543091156,0.630787887820407,quantile_0.9,2022-10-02,2022,10
NO4,1.90156610867745,0.923909497809704,quantile_0.95,2022-10-02,2022,10
NO4,2.16408639106348,1.16017775195713,quantile_0.975,2022-10-02,2022,10
NO4,2.76396730557491,1.70007057501742,quantile_0.995,2022-10-02,2022,10
NO4,0.0413348387096774,0,lower_bound,2022-10-02,2022,10
NO4,0.427126666666667,0,current_mean,2022-10-02,2022,10
NO5,1,0.9966,pos_comp,2022-10-02,2022,10
NO5,3.70552590896807,2.54811258053501,mean,2022-10-02,2022,10
NO5,3.6969442833544,2.53974985501896,median,2022-10-02,2022,10
NO5,0.974972211445007,0.0899749903005062,quantile_0.005,2022-10-02,2022,10
NO5,1.51288519320393,0.57409667388354,quantile_0.025,2022-10-02,2022,10
NO5,1.87588138099752,0.900793242897768,quantile_0.05,2022-10-02,2022,10
NO5,2.27201512761609,1.25731361485448,quantile_0.1,2022-10-02,2022,10
NO5,2.93529543648502,1.85426589283652,quantile_0.25,2022-10-02,2022,10
NO5,4.46925903064323,3.23483312757891,quantile_0.75,2022-10-02,2022,10
NO5,5.14657153898468,3.84441438508621,quantile_0.9,2022-10-02,2022,10
NO5,5.55162032697591,4.20895829427832,quantile_0.95,2022-10-02,2022,10
NO5,5.90951530118301,4.53106377106471,quantile_0.975,2022-10-02,2022,10
NO5,6.5470708707305,5.10486378365745,quantile_0.995,2022-10-02,2022,10
NO5,0.203065725806452,0,lower_bound,2022-10-02,2022,10
NO5,2.09834583333333,1.10101125,current_mean,2022-10-02,2022,10
NO1,1,0.9906,pos_comp,2022-10-03,2022,10
NO1,3.72258744868242,2.56415529562276,mean,2022-10-03,2022,10
NO1,3.7099393519253,2.55144541673277,median,2022-10-03,2022,10
NO1,0.758831136285749,0,quantile_0.005,2022-10-03,2022,10
NO1,1.20806612888194,0.299759515993743,quantile_0.025,2022-10-03,2022,10
NO1,1.57470806290853,0.629737256617675,quantile_0.05,2022-10-03,2022,10
NO1,2.05659005741712,1.06343105167541,quantile_0.1,2022-10-03,2022,10
NO1,2.85511958079528,1.78210762271576,quantile_0.25,2022-10-03,2022,10
NO1,4.59063143966493,3.34406829569843,quantile_0.75,2022-10-03,2022,10
NO1,5.3836608342603,4.05779475083427,quantile_0.9,2022-10-03,2022,10
NO1,5.84958917209924,4.47713025488931,quantile_0.95,2022-10-03,2022,10
NO1,6.21402624274091,4.80512361846682,quantile_0.975,2022-10-03,2022,10
NO1,7.13109577699116,5.63048619929204,quantile_0.995,2022-10-03,2022,10
NO1,0.285534811827957,0,lower_bound,2022-10-03,2022,10
NO1,2.21289479166667,1.2041053125,current_mean,2022-10-03,2022,10
NO2,1,0.9982,pos_comp,2022-10-03,2022,10
NO2,3.87325128140616,2.69868446922805,mean,2022-10-03,2022,10
NO2,3.87911768323446,2.70370591491101,median,2022-10-03,2022,10
NO2,1.11948916461642,0.22004024815478,quantile_0.005,2022-10-03,2022,10
NO2,1.67340738961527,0.718566650653741,quantile_0.025,2022-10-03,2022,10
NO2,1.9720105677577,0.987309510981928,quantile_0.05,2022-10-03,2022,10
NO2,2.37660142597761,1.35144128337985,quantile_0.1,2022-10-03,2022,10
NO2,3.09044136585023,1.99389722926521,quantile_0.25,2022-10-03,2022,10
NO2,4.63410204286151,3.38319183857536,quantile_0.75,2022-10-03,2022,10
NO2,5.35456590238705,4.03160931214834,quantile_0.9,2022-10-03,2022,10
NO2,5.78828155122707,4.42195339610436,quantile_0.95,2022-10-03,2022,10
NO2,6.16771014447036,4.76343913002333,quantile_0.975,2022-10-03,2022,10
NO2,6.90012415650445,5.42261174085401,quantile_0.995,2022-10-03,2022,10
NO2,0.285534811827957,0,lower_bound,2022-10-03,2022,10
NO2,2.21289479166667,1.2041053125,current_mean,2022-10-03,2022,10
NO3,1,0.4564,pos_comp,2022-10-03,2022,10
NO3,0.995073783213622,0.3442968393392,mean,2022-10-03,2022,10
NO3,0.768528635929888,0,median,2022-10-03,2022,10
NO3,0.112947254186648,0,quantile_0.005,2022-10-03,2022,10
NO3,0.122294164349715,0,quantile_0.025,2022-10-03,2022,10
NO3,0.13452979561426,0,quantile_0.05,2022-10-03,2022,10
NO3,0.164397132229838,0,quantile_0.1,2022-10-03,2022,10
NO3,0.310433344095632,0,quantile_0.25,2022-10-03,2022,10
NO3,1.4803145185686,0.544783066711739,quantile_0.75,2022-10-03,2022,10
NO3,2.17802372220529,1.17272134998476,quantile_0.9,2022-10-03,2022,10
NO3,2.59799519542669,1.55069567588402,quantile_0.95,2022-10-03,2022,10
NO3,2.94129974721507,1.85966977249356,quantile_0.975,2022-10-03,2022,10
NO3,3.62615150618476,2.47603635556628,quantile_0.995,2022-10-03,2022,10
NO3,0.107087886424731,0,lower_bound,2022-10-03,2022,10
NO3,0.829931119791667,0,current_mean,2022-10-03,2022,10
NO4,1,0.2822,pos_comp,2022-10-03,2022,10
NO4,0.630255878963389,0.127264889463075,mean,2022-10-03,2022,10
NO4,0.463512069124578,0,median,2022-10-03,2022,10
NO4,0.0560873146813664,0,quantile_0.005,2022-10-03,2022,10
NO4,0.0603989336055321,0,quantile_0.025,2022-10-03,2022,10
NO4,0.0663594732625782,0,quantile_0.05,2022-10-03,2022,10
NO4,0.0826727979912411,0,quantile_0.1,2022-10-03,2022,10
NO4,0.169300878035474,0,quantile_0.25,2022-10-03,2022,10
NO4,0.952012728049666,0.0693114552446995,quantile_0.75,2022-10-03,2022,10
NO4,1.44515874433509,0.513142869901581,quantile_0.9,2022-10-03,2022,10
NO4,1.74178913319463,0.780110219875164,quantile_0.95,2022-10-03,2022,10
NO4,1.98949387614149,1.00304448852734,quantile_0.975,2022-10-03,2022,10
NO4,2.4965505900165,1.45939553101485,quantile_0.995,2022-10-03,2022,10
NO4,0.0543340994623656,0,lower_bound,2022-10-03,2022,10
NO4,0.421089270833333,0,current_mean,2022-10-03,2022,10
NO5,1,0.9947,pos_comp,2022-10-03,2022,10
NO5,3.47825306668009,2.3435968519339,mean,2022-10-03,2022,10
NO5,3.47761887011772,2.34235698310595,median,2022-10-03,2022,10
NO5,0.858525824990867,0,quantile_0.005,2022-10-03,2022,10
NO5,1.37536065705866,0.450324591352797,quantile_0.025,2022-10-03,2022,10
NO5,1.73521694983247,0.774195254849227,quantile_0.05,2022-10-03,2022,10
NO5,2.13381167004183,1.13293050303765,quantile_0.1,2022-10-03,2022,10
NO5,2.75787007563674,1.69458306807307,quantile_0.25,2022-10-03,2022,10
NO5,4.19829322102156,2.9909638989194,quantile_0.75,2022-10-03,2022,10
NO5,4.82603388388137,3.55593049549323,quantile_0.9,2022-10-03,2022,10
NO5,5.18814218219406,3.88182796397465,quantile_0.95,2022-10-03,2022,10
NO5,5.54445327040286,4.20250794336257,quantile_0.975,2022-10-03,2022,10
NO5,6.18540384410361,4.77936345969325,quantile_0.995,2022-10-03,2022,10
NO5,0.286097715053764,0,lower_bound,2022-10-03,2022,10
NO5,2.21725729166667,1.2080315625,current_mean,2022-10-03,2022,10
NO1,1,0.9313,pos_comp,2022-10-04,2022,10
NO1,2.5820423562677,1.55177820788517,mean,2022-10-04,2022,10
NO1,2.54774268289599,1.50546841460639,median,2022-10-04,2022,10
NO1,0.394079276836602,0,quantile_0.005,2022-10-04,2022,10
NO1,0.564739720190012,0,quantile_0.025,2022-10-04,2022,10
NO1,0.752059570774827,0,quantile_0.05,2022-10-04,2022,10
NO1,1.05204152536152,0.159337372825372,quantile_0.1,2022-10-04,2022,10
NO1,1.72143245450125,0.761789209051129,quantile_0.25,2022-10-04,2022,10
NO1,3.37902954867571,2.25362659380814,quantile_0.75,2022-10-04,2022,10
NO1,4.10210012902169,2.90439011611952,quantile_0.9,2022-10-04,2022,10
NO1,4.56731095918329,3.32307986326496,quantile_0.95,2022-10-04,2022,10
NO1,4.95802246122373,3.67472021510136,quantile_0.975,2022-10-04,2022,10
NO1,5.65294000166181,4.30014600149563,quantile_0.995,2022-10-04,2022,10
NO1,0.306895010080645,0,lower_bound,2022-10-04,2022,10
NO1,1.9027490625,0.92497415625,current_mean,2022-10-04,2022,10
NO2,1,0.9781,pos_comp,2022-10-04,2022,10
NO2,2.94889418944373,1.87036777982703,mean,2022-10-04,2022,10
