postnr,nettselskap,prisomraade,intersection_area
6982,BKK NETT AS,NO 3,28250200.0721265
6983,LINJA AS,NO 3,110451605.133559
6983,BKK NETT AS,NO 3,129650.442442724
6984,LINJA AS,NO 3,99145618.4562776
6984,BKK NETT AS,NO 3,729538.875819678
6985,LINJA AS,NO 3,459942069.17295
6986,LINJA AS,NO 3,98158442.6731855
6986,BKK NETT AS,NO 3,116.288365704033
6987,LINJA AS,NO 3,244633256.549126
6987,BKK NETT AS,NO 3,5982.32392738332
6993,BKK NETT AS,NO 3,224931953.591965
6993,BKK NETT AS,NO 5,34545.2948423619
6993,SYGNIR AS,NO 5,30707.2232489884
6994,SYGNIR AS,NO 5,110896409.669347
6994,BKK NETT AS,NO 3,336041.725301571
6995,BKK NETT AS,NO 3,71433989.9530527
6995,BKK NETT AS,NO 5,3569658.63199799
6996,BKK NETT AS,NO 3,114957648.28835
7010,TENSIO TS AS,NO 3,58986589.6327974
7011,TENSIO TS AS,NO 3,259560.538199989
7012,TENSIO TS AS,NO 3,505806.104049862
7013,TENSIO TS AS,NO 3,275898.64895005
7014,TENSIO TS AS,NO 3,362880.921650014
7015,TENSIO TS AS,NO 3,272291.517650059
7016,TENSIO TS AS,NO 3,257328.701450009
7017,TENSIO TS AS,NO 3,600134.791400006
7018,TENSIO TS AS,NO 3,37717290.6534044
7019,TENSIO TS AS,NO 3,895451.449450184
7020,TENSIO TS AS,NO 3,24254909.1487507
7021,TENSIO TS AS,NO 3,1514680.41609991
7022,TENSIO TS AS,NO 3,1259476.98874999
7023,TENSIO TS AS,NO 3,1028831.42630008
7024,TENSIO TS AS,NO 3,10869371.5261006
7025,TENSIO TS AS,NO 3,1049612.68294998
7026,TENSIO TS AS,NO 3,8172344.26689881
7027,TENSIO TS AS,NO 3,1419820.56789983
7028,TENSIO TS AS,NO 3,885668.170949988
7029,TENSIO TS AS,NO 3,1087407.92430006
7030,TENSIO TS AS,NO 3,1593626.10405475
7031,TENSIO TS AS,NO 3,1163492.45586741
7032,TENSIO TS AS,NO 3,558280.231598115
7033,TENSIO TS AS,NO 3,1449103.05330026
7034,TENSIO TS AS,NO 3,167262.873411618
7035,TENSIO TS AS,NO 3,240790.714399887
7036,TENSIO TS AS,NO 3,10337043.6816002
7037,TENSIO TS AS,NO 3,2231686.1053498
7038,TENSIO TS AS,NO 3,1863649.44555009
7039,TENSIO TS AS,NO 3,81889792.378249
7040,TENSIO TS AS,NO 3,20024882.1427005
7041,TENSIO TS AS,NO 3,2345523.41725028
7042,TENSIO TS AS,NO 3,583885.2200999
7043,TENSIO TS AS,NO 3,353021.235849824
7044,TENSIO TS AS,NO 3,998331.121400103
7045,TENSIO TS AS,NO 3,1102667.92549993
7046,TENSIO TS AS,NO 3,1515194.47014995
7047,TENSIO TS AS,NO 3,1729078.15495007
7048,TENSIO TS AS,NO 3,1628505.18939829
7049,TENSIO TS AS,NO 3,5658287.58457391
7050,TENSIO TS AS,NO 3,939565.483449942
7051,TENSIO TS AS,NO 3,329210.69084649
7052,TENSIO TS AS,NO 3,1510714.7691482
7053,TENSIO TS AS,NO 3,6846999.32104996
7054,TENSIO TS AS,NO 3,5989264.33414972
7055,TENSIO TS AS,NO 3,11795888.5087708
7056,TENSIO TS AS,NO 3,2016908.9855097
7057,TENSIO TS AS,NO 3,32402871.4462014
7058,TENSIO TS AS,NO 3,1431244.29759993
7059,TENSIO TS AS,NO 3,2650398.78134963
7066,TENSIO TS AS,NO 3,176892.164450184
7067,TENSIO TS AS,NO 3,515392.968249884
7068,TENSIO TS AS,NO 3,248080.97655012
7069,TENSIO TS AS,NO 3,490992.282700094
7070,TENSIO TS AS,NO 3,106755608.504851
7071,TENSIO TS AS,NO 3,696674.51745016
7072,TENSIO TS AS,NO 3,1461866.19879989
7074,TENSIO TS AS,NO 3,31024413.3890012
7075,TENSIO TS AS,NO 3,3263595.76429975
7078,TENSIO TS AS,NO 3,695998.550799988
7079,TENSIO TS AS,NO 3,1195930.12335062
7080,TENSIO TS AS,NO 3,2814660.30444989
7081,TENSIO TS AS,NO 3,1664016.76370021
7082,TENSIO TS AS,NO 3,2058336.53389975
7083,TENSIO TS AS,NO 3,14785930.0523006
7088,TENSIO TS AS,NO 3,1152466.54535017
7089,TENSIO TS AS,NO 3,14874982.8101006
7091,TENSIO TS AS,NO 3,2496433.29954956
7092,TENSIO TS AS,NO 3,7895760.79110044
7093,TENSIO TS AS,NO 3,6701567.29225031
7097,TENSIO TS AS,NO 3,797135.029499801
7098,TENSIO TS AS,NO 3,287602.695099626
7099,TENSIO TS AS,NO 3,1096772.41865017
7100,NETTSELSKAPET AS,NO 3,278651645.423851
7100,TENSIO TN AS,NO 3,11395771.1970691
7100,TENSIO TS AS,NO 3,634.857122788267
7105,NETTSELSKAPET AS,NO 3,139267901.25866
7105,TENSIO TN AS,NO 3,1796951.25931247
7105,TENSIO TS AS,NO 3,2185.46613530409
7110,NETTSELSKAPET AS,NO 3,74730558.3240417
7110,TENSIO TS AS,NO 3,164.294454574585
7112,NETTSELSKAPET AS,NO 3,83738955.7342153
7112,TENSIO TS AS,NO 3,1101.36008626861
7113,NETTSELSKAPET AS,NO 3,153546786.136053
7113,TENSIO TS AS,NO 3,974.406405106276
7114,NETTSELSKAPET AS,NO 3,24503385.0197974
7120,TENSIO TN AS,NO 3,337443116.846881
7120,NETTSELSKAPET AS,NO 3,1139.06561697147
7125,TENSIO TN AS,NO 3,277526242.037714
7125,NETTSELSKAPET AS,NO 3,19489.0204598191
7130,NETTSELSKAPET AS,NO 3,67741206.7574239
7130,FORSVARSBYGG,NO 3,5858646.56681442
7140,NETTSELSKAPET AS,NO 3,46160158.4201597
7142,NETTSELSKAPET AS,NO 3,41822042.1613575
7142,FORSVARSBYGG,NO 3,287596.842790524
7150,NETTSELSKAPET AS,NO 3,84024542.8371496
7152,NETTSELSKAPET AS,NO 3,74291415.8050312
7153,NETTSELSKAPET AS,NO 3,15411720.8653501
7156,TENSIO TS AS,NO 3,51080535.7991557
7156,NETTSELSKAPET AS,NO 3,754.999295293612
7160,NETTSELSKAPET AS,NO 3,216579845.110853
7160,TENSIO TS AS,NO 3,944.62510026386
7165,NETTSELSKAPET AS,NO 3,124883791.479599
7166,NETTSELSKAPET AS,NO 3,605427687.05482
7166,TENSIO TS AS,NO 3,10139.8216820807
7167,NETTSELSKAPET AS,NO 3,113537620.104299
7168,NETTSELSKAPET AS,NO 3,113849166.759775
7168,TENSIO TS AS,NO 3,8246.16792327745
7170,TENSIO TS AS,NO 3,945520258.570377
7170,TENSIO TN AS,NO 3,541474.308998503
7170,NETTSELSKAPET AS,NO 3,306878.010555714
7176,TENSIO TS AS,NO 3,190150980.802542
7176,NETTSELSKAPET AS,NO 3,8669.0986571312
7177,TENSIO TS AS,NO 3,106708605.1603
7178,TENSIO TS AS,NO 3,167876132.880705
7180,TENSIO TS AS,NO 3,508569091.877049
7190,TENSIO TS AS,NO 3,232241528.513195
7194,TENSIO TS AS,NO 3,236047117.997895
7194,TENSIO TN AS,NO 3,143882.556106925
7200,NETTSELSKAPET AS,NO 3,350805886.296371
7200,MELLOM AS,NO 3,10252.9586782544
7203,NETTSELSKAPET AS,NO 3,307220073.891889
7203,S-NETT AS,NO 3,2406550.71727277
7203,MELLOM AS,NO 3,70060.3854863438
7206,NETTSELSKAPET AS,NO 3,157801149.644591
7206,MELLOM AS,NO 3,33452.3668062193
7207,NETTSELSKAPET AS,NO 3,69043022.6480485
7212,TENSIO TS AS,NO 3,97331089.7604998
7213,TENSIO TS AS,NO 3,67193509.9413037
7213,NETTSELSKAPET AS,NO 3,738.544897122658
7224,TENSIO TS AS,NO 3,74033720.8981979
7227,TENSIO TS AS,NO 3,1219380.73575014
7228,TENSIO TS AS,NO 3,51073421.7288016
7232,TENSIO TS AS,NO 3,191897299.211302
7234,TENSIO TS AS,NO 3,120132836.129898
7236,TENSIO TS AS,NO 3,123674409.533698
7240,TENSIO TS AS,NO 3,65724515.8382505
7241,TENSIO TS AS,NO 3,27579009.4592503
7242,TENSIO TS AS,NO 3,184977889.7081
7242,NETTSELSKAPET AS,NO 3,2495.25724539171
7243,TENSIO TS AS,NO 3,404179882.421259
7243,MELLOM AS,NO 3,613.223338603973
7246,TENSIO TS AS,NO 3,349720002.858654
7246,NETTSELSKAPET AS,NO 3,533.371192142367
7246,MELLOM AS,NO 3,395.835502922535
7247,TENSIO TS AS,NO 3,108181030.137678
7250,TENSIO TS AS,NO 3,211874170.524297
7252,TENSIO TS AS,NO 3,47731907.9409033
7255,NETTSELSKAPET AS,NO 3,79939089.9177251
7255,TENSIO TS AS,NO 3,50786667.3574757
7256,NETTSELSKAPET AS,NO 3,21799287.9048841
7256,TENSIO TS AS,NO 3,381.315267320975
7257,NETTSELSKAPET AS,NO 3,361986050.870521
7257,TENSIO TS AS,NO 3,68760622.404871
7260,TENSIO TS AS,NO 3,60258498.8390456
7263,TENSIO TS AS,NO 3,83291505.2301507
7266,TENSIO TS AS,NO 3,108667420.07015
7268,TENSIO TS AS,NO 3,220617279.509802
7270,TENSIO TS AS,NO 3,336678666.327899
7270,NETTSELSKAPET AS,NO 3,304.604356908718
7273,TENSIO TS AS,NO 3,276123897.201851
7280,TENSIO TS AS,NO 3,252120839.185548
7282,TENSIO TS AS,NO 3,183970887.146398
7284,TENSIO TS AS,NO 3,43509415.7263011
7285,TENSIO TS AS,NO 3,451203645.139702
7286,TENSIO TS AS,NO 3,83917849.7557483
7287,TENSIO TS AS,NO 3,1388042120.62016
7288,TENSIO TS AS,NO 3,480349956.016597
7290,TENSIO TS AS,NO 3,107641576.321949
7295,TENSIO TS AS,NO 3,93625068.6786016
7298,TENSIO TS AS,NO 3,451693721.324153
7300,NETTSELSKAPET AS,NO 3,21685143.3682085
7300,TENSIO TS AS,NO 3,1695894.59021121
7303,TENSIO TS AS,NO 3,162089169.777672
7303,NETTSELSKAPET AS,NO 3,12332321.459325
7310,NETTSELSKAPET AS,NO 3,8279250.43980954
7310,TENSIO TS AS,NO 3,522479.535288669
7316,TENSIO TS AS,NO 3,261831057.074375
7316,NETTSELSKAPET AS,NO 3,1596.58612670259
7318,TENSIO TS AS,NO 3,149979524.336964
7318,NETTSELSKAPET AS,NO 3,1033.28958314984
7320,NETTSELSKAPET AS,NO 3,256849493.182244
7320,TENSIO TS AS,NO 3,24710847.248052
7320,S-NETT AS,NO 3,318.238146182339
7327,NETTSELSKAPET AS,NO 3,97368183.0941919
7327,TENSIO TS AS,NO 3,8869824.90520976
7332,TENSIO TS AS,NO 3,106342695.267372
7332,NETTSELSKAPET AS,NO 3,3023481.85297651
7334,TENSIO TS AS,NO 3,93181571.7593194
7334,S-NETT AS,NO 3,12977.3344682978
7334,NETTSELSKAPET AS,NO 3,522.531912261737
7335,TENSIO TS AS,NO 3,276547452.638317
7335,S-NETT AS,NO 3,334742.601630053
7336,TENSIO TS AS,NO 3,108044792.173964
7336,S-NETT AS,NO 3,16036.266837258
7340,TENSIO TS AS,NO 3,1862990032.68188
7340,FJELLNETT AS,NO 3,214730.788924148
7340,SUNETT AS,NO 3,4053.30688643083
7340,S-NETT AS,NO 3,642.595590708923
7342,TENSIO TS AS,NO 3,353480924.674921
7342,SUNETT AS,NO 3,17764.9345354086
7343,TENSIO TS AS,NO 3,639918.542249907
7345,TENSIO TS AS,NO 3,3242022.08169977
7350,TENSIO TS AS,NO 3,55007418.2760551
7353,TENSIO TS AS,NO 3,25829019.3743489
7354,TENSIO TS AS,NO 3,51172801.1529996
7354,NETTSELSKAPET AS,NO 3,338.207098834956
7355,TENSIO TS AS,NO 3,13666505.273301
7357,TENSIO TS AS,NO 3,107299520.08964
7357,NETTSELSKAPET AS,NO 3,91966.243410447
7370,RØROS E-VERK NETT AS,NO 1,451425598.398313
7370,TENSIO TS AS,NO 3,16774.3105157038
7372,RØROS E-VERK NETT AS,NO 1,288101437.171801
7372,TENSIO TS AS,NO 3,14959.8932571868
7374,RØROS E-VERK NETT AS,NO 1,102183012.955249
7374,KLIVE AS,NO 1,104763.120501956
7375,RØROS E-VERK NETT AS,NO 1,1107951818.78998
7375,KLIVE AS,NO 1,367649.802657551
7375,TENSIO TS AS,NO 3,3043.256328722
7375,ELVIA AS,NO 1,2178.97392645396
7380,TENSIO TS AS,NO 3,727527346.127353
7380,RØROS E-VERK NETT AS,NO 1,310791.241721134
7380,KLIVE AS,NO 1,458.900725208313
7383,TENSIO TS AS,NO 3,481843901.385295
7387,TENSIO TS AS,NO 3,698388074.348199
7391,TENSIO TS AS,NO 3,132249915.686696
7392,TENSIO TS AS,NO 3,102067478.12495
7393,TENSIO TS AS,NO 3,458991443.869338
7393,S-NETT AS,NO 3,343051.906668328
7397,TENSIO TS AS,NO 3,92193851.1519491
7398,TENSIO TS AS,NO 3,198774156.81355
7500,TENSIO TN AS,NO 3,660961.955950068
7502,TENSIO TN AS,NO 3,9294691.62531527
7503,TENSIO TN AS,NO 3,1301608.70179273
7504,TENSIO TN AS,NO 3,609843.184449919
7505,TENSIO TN AS,NO 3,422341.286599789
7506,TENSIO TN AS,NO 3,4985470.68080149
7507,TENSIO TN AS,NO 3,2024881.83429988
7509,TENSIO TN AS,NO 3,8982403.13739882
7510,TENSIO TN AS,NO 3,135103999.722111
7512,TENSIO TN AS,NO 3,26082480.3636526
7513,TENSIO TN AS,NO 3,2454716.57830177
7514,TENSIO TN AS,NO 3,26239481.0759854
7517,TENSIO TN AS,NO 3,64196699.7565084
7517,TENSIO TS AS,NO 3,671.107399445493
7519,TENSIO TN AS,NO 3,133966574.591518
7519,TENSIO TS AS,NO 3,2297.81803426056
7520,TENSIO TN AS,NO 3,502406857.328932
7520,TENSIO TS AS,NO 3,564.940714750439
7525,TENSIO TN AS,NO 3,70733944.7481506
7530,TENSIO TN AS,NO 3,1212091805.50772
7530,TENSIO TS AS,NO 3,25149.3170684278
7533,TENSIO TN AS,NO 3,61139091.680302
7540,TENSIO TS AS,NO 3,165567634.803905
7549,TENSIO TS AS,NO 3,13054353.6296496
7550,TENSIO TS AS,NO 3,165655711.790227
7550,TENSIO TN AS,NO 3,1636670.79852837
7560,TENSIO TS AS,NO 3,54927096.0797583
7560,TENSIO TN AS,NO 3,170.960945472121
7562,TENSIO TS AS,NO 3,19059071.0026338
7562,TENSIO TN AS,NO 3,230.359266261443
7563,TENSIO TS AS,NO 3,28725808.9719636
7580,TENSIO TS AS,NO 3,1008667640.32631
7580,TENSIO TN AS,NO 3,26074.4301913866
7584,TENSIO TS AS,NO 3,86315848.9061222
7584,TENSIO TN AS,NO 3,5801.37707439049
7590,TENSIO TS AS,NO 3,1328390102.38505
7590,TENSIO TN AS,NO 3,525103.43214199
7590,RØROS E-VERK NETT AS,NO 1,3766.17304351306
7596,TENSIO TS AS,NO 3,82714371.1642478
7600,TENSIO TN AS,NO 3,2607828.6061503
7602,TENSIO TN AS,NO 3,6852531.36765069
7603,TENSIO TN AS,NO 3,2624749.82975016
7604,TENSIO TN AS,NO 3,2336756.57525056
7605,TENSIO TN AS,NO 3,1353499.76239981
7606,TENSIO TN AS,NO 3,3193411.34730017
7607,TENSIO TN AS,NO 3,24104729.802999
7608,TENSIO TN AS,NO 3,166203426.90475
7609,TENSIO TN AS,NO 3,45915920.1518996
7620,TENSIO TN AS,NO 3,88201695.8540319
7622,TENSIO TN AS,NO 3,135775631.997998
7623,TENSIO TN AS,NO 3,13288512.8823497
7624,TENSIO TN AS,NO 3,89049261.6397516
7629,TENSIO TN AS,NO 3,103404481.806252
7630,TENSIO TN AS,NO 3,113633976.897148
7632,TENSIO TN AS,NO 3,44120963.37155
7633,TENSIO TN AS,NO 3,247436204.622993
7650,TENSIO TN AS,NO 3,1459593.34769967
7652,TENSIO TN AS,NO 3,9014785.34979969
7653,TENSIO TN AS,NO 3,1637125.66534965
7654,TENSIO TN AS,NO 3,6112175.00350105
7655,TENSIO TN AS,NO 3,39419806.8785496
7656,TENSIO TN AS,NO 3,162143939.640699
7657,TENSIO TN AS,NO 3,96505969.81485
7660,TENSIO TN AS,NO 3,1247843850.11457
7670,TENSIO TN AS,NO 3,283113667.921796
7690,TENSIO TN AS,NO 3,278212603.292698
7710,TENSIO TN AS,NO 3,107712124.013199
7711,TENSIO TN AS,NO 3,99816648.2934493
7712,TENSIO TN AS,NO 3,3794072.26469998
7713,TENSIO TN AS,NO 3,3376506.53540036
7714,TENSIO TN AS,NO 3,791925.515850096
7715,TENSIO TN AS,NO 3,5106222.48999987
7716,TENSIO TN AS,NO 3,12080375.6343495
7717,TENSIO TN AS,NO 3,287377808.700039
7718,TENSIO TN AS,NO 3,460663163.089805
7724,TENSIO TN AS,NO 3,61763127.7186011
7725,TENSIO TN AS,NO 3,9467281.24039959
7730,TENSIO TN AS,NO 3,315017780.11955
7732,TENSIO TN AS,NO 3,284004817.797697
7740,TENSIO TS AS,NO 3,1182702262.55041
7740,TENSIO TN AS,NO 3,45791.5467262861
7742,TENSIO TS AS,NO 3,41526558.4735492
7744,TENSIO TS AS,NO 3,7957351.36145146
7745,TENSIO TN AS,NO 3,156519376.942264
7745,TENSIO TS AS,NO 3,95735.0694843272
7746,TENSIO TN AS,NO 3,127470358.093086
7746,TENSIO TS AS,NO 3,92689.6024658023
7748,TENSIO TS AS,NO 3,111842395.177216
7748,TENSIO TN AS,NO 3,92371.7522328523
7750,TENSIO TN AS,NO 3,632116298.046151
7750,TENSIO TS AS,NO 3,153423.467150041
7760,TENSIO TN AS,NO 3,2176143013.449
7760,TENSIO TN AS,NO 4,165474562.384055
7770,TENSIO TN AS,NO 3,782370865.989765
7770,TENSIO TS AS,NO 3,595.939041777954
7777,TENSIO TN AS,NO 3,293572282.790954
7790,TENSIO TN AS,NO 3,192353683.538204
7790,TENSIO TS AS,NO 3,25176.131392739
7796,TENSIO TN AS,NO 3,411951741.321494
7796,TENSIO TS AS,NO 3,432328.298366367
7797,TENSIO TN AS,NO 3,45750902.5847918
7797,TENSIO TS AS,NO 3,15890.2892649025
7797,NETTSELSKAPET AS,NO 3,7984.1336928932
7800,TENSIO TN AS,NO 3,2024479.53165032
7802,TENSIO TN AS,NO 3,12785152.5303017
7803,TENSIO TN AS,NO 3,1889450.22809929
7804,TENSIO TN AS,NO 3,1260715.68095016
7805,TENSIO TN AS,NO 3,16418224.1903503
7810,TENSIO TN AS,NO 3,404880569.695305
7817,TENSIO TN AS,NO 3,149837215.199749
7818,TENSIO TN AS,NO 3,66250497.7028989
7819,TENSIO TN AS,NO 3,317586919.322852
7820,TENSIO TN AS,NO 3,238270742.787646
7822,TENSIO TN AS,NO 3,147664576.216096
7856,TENSIO TN AS,NO 3,154705779.75245
7860,TENSIO TN AS,NO 3,112458052.747301
7863,TENSIO TN AS,NO 3,617049059.00514
7870,TENSIO TN AS,NO 3,636771325.278956
7870,TENSIO TN AS,NO 4,123587353.739403
7873,TENSIO TN AS,NO 4,258421334.914201
7873,TENSIO TN AS,NO 3,117266974.63305
7876,TENSIO TN AS,NO 3,116942009.061584
7876,TENSIO TN AS,NO 4,90395823.4633578
7876,BINDAL KRAFTLAG SA,NO 4,2186.41455654107
7877,TENSIO TN AS,NO 3,539241011.026369
7877,TENSIO TN AS,NO 4,12349042.7808436
7882,TENSIO TN AS,NO 4,1334378633.63743
7882,TENSIO TN AS,NO 3,614190.426161185
7884,TENSIO TN AS,NO 4,1432558685.37051
7890,TENSIO TN AS,NO 4,634959023.157512
7890,BINDAL KRAFTLAG SA,NO 4,185493.675116752
7890,LINEA AS,NO 4,44844.7659190126
7892,TENSIO TN AS,NO 4,465605311.625136
7892,TENSIO TN AS,NO 3,1394809.62946686
7893,TENSIO TN AS,NO 4,368197072.149101
7896,TENSIO TN AS,NO 4,212701395.861562
7896,BINDAL KRAFTLAG SA,NO 4,89276.0323886323
7898,TENSIO TN AS,NO 4,1507686222.10713
7898,LINEA AS,NO 4,12748.7030124258
7900,TENSIO TN AS,NO 3,477011015.524803
7924,TENSIO TN AS,NO 3,1892832281.16116
7940,TENSIO TN AS,NO 3,97250945.1022016
7944,TENSIO TN AS,NO 3,75626610.7436498
7950,TENSIO TN AS,NO 3,51070522.4711013
7960,TENSIO TN AS,NO 3,598424587.055616
7970,TENSIO TN AS,NO 3,361009206.036741
7973,TENSIO TN AS,NO 3,28758485.1714005
7980,BINDAL KRAFTLAG SA,NO 4,992569875.769896
7980,LINEA AS,NO 4,190063610.252262
7980,TENSIO TN AS,NO 3,15204591.0812619
7980,TENSIO TN AS,NO 4,191983.649791518
7981,LINEA AS,NO 4,68493402.9193978
7982,BINDAL KRAFTLAG SA,NO 4,563355324.297282
7982,LINEA AS,NO 4,21708405.3778795
7982,BINDAL KRAFTLAG SA,NO 3,5487159.16709121
7982,TENSIO TN AS,NO 3,51369.5512546673
7985,TENSIO TN AS,NO 3,313618784.721668
7985,TENSIO TN AS,NO 4,7631945.69685306
7985,BINDAL KRAFTLAG SA,NO 4,6815450.67929971
7990,TENSIO TN AS,NO 3,132478518.421196
7990,BINDAL KRAFTLAG SA,NO 4,8485.45954412895
7990,BINDAL KRAFTLAG SA,NO 3,1717.93918714649
7993,TENSIO TN AS,NO 3,73070125.7480718
7993,BINDAL KRAFTLAG SA,NO 4,50325.3101361813
7993,BINDAL KRAFTLAG SA,NO 3,2896.17110671907
7994,TENSIO TN AS,NO 3,1254821758.30651
7994,BINDAL KRAFTLAG SA,NO 4,22617.8878117117
8003,ARVA AS,NO 4,43815768.9526518
8004,ARVA AS,NO 4,18685913.1148174
8005,ARVA AS,NO 4,437319.199849831
8006,ARVA AS,NO 4,1198518.01029996
8007,ARVA AS,NO 4,315897.897800118
8008,ARVA AS,NO 4,856490.429150203
8009,ARVA AS,NO 4,791271.197800458
8010,ARVA AS,NO 4,287007.80509978
8011,ARVA AS,NO 4,2597703.06250055
8012,ARVA AS,NO 4,17121818.0275487
8013,ARVA AS,NO 4,3218810.06335023
8014,ARVA AS,NO 4,2131235.73444974
8015,ARVA AS,NO 4,7778115.90664995
8016,ARVA AS,NO 4,166843717.516696
8019,ARVA AS,NO 4,7999958.14009954
8020,ARVA AS,NO 4,14164240.9311501
8021,ARVA AS,NO 4,561159.219999842
8022,ARVA AS,NO 4,303340.425099876
8023,ARVA AS,NO 4,301961.902100282
8025,ARVA AS,NO 4,68331259.9263024
8026,ARVA AS,NO 4,1148346.23764985
8027,ARVA AS,NO 4,354706.106649937
8028,ARVA AS,NO 4,537247.961400027
8029,ARVA AS,NO 4,478571.289249919
8030,ARVA AS,NO 4,7135649.78144991
8050,ARVA AS,NO 4,286739596.356191
8050,ISALTEN NETT AS,NO 4,503865.756114421
8056,ARVA AS,NO 4,313289837.525205
8063,ELMEA AS,NO 4,1517631807.20838
8063,ARVA AS,NO 4,960180.57157135
8064,ELMEA AS,NO 4,2038215243.1211
8064,MELØY NETT AS,NO 4,1271848.19849738
8070,ARVA AS,NO 4,2934826.66323709
8071,ARVA AS,NO 4,312391.883099666
8072,ARVA AS,NO 4,857960.595450081
8073,ARVA AS,NO 4,746311.179150079
8074,ARVA AS,NO 4,280710.031150013
8075,ARVA AS,NO 4,537518.387650034
8076,ARVA AS,NO 4,1245761.68280008
8079,ARVA AS,NO 4,414858.043150085
8093,ARVA AS,NO 4,622402385.119451
8093,KYSTNETT AS,NO 4,5371056.0094781
8093,ISALTEN NETT AS,NO 4,105.255721914704
8094,ARVA AS,NO 4,339438769.859327
8094,MELØY NETT AS,NO 4,462194.937425435
8095,ARVA AS,NO 4,1288096999.69719
8095,ELMEA AS,NO 4,2793805.26464987
8096,ARVA AS,NO 4,301746915.514353
8097,ARVA AS,NO 4,804210505.957621
8097,MELØY NETT AS,NO 4,25482395.7312217
8097,ELMEA AS,NO 4,2186294.79797002
8098,ARVA AS,NO 4,256437431.070945
8100,ARVA AS,NO 4,386439483.073145
8100,ISALTEN NETT AS,NO 4,101557.568790564
8102,ARVA AS,NO 4,48086218.7178266
8102,ISALTEN NETT AS,NO 4,321043.979123484
8103,ARVA AS,NO 4,112569074.627948
8103,ISALTEN NETT AS,NO 4,198390.038488826
8110,ARVA AS,NO 4,412449306.328996
8114,ARVA AS,NO 4,738511679.665844
8114,MELØY NETT AS,NO 4,1791.91629805323
8114,LINEA AS,NO 4,1203.78244859185
8120,ARVA AS,NO 4,405347773.482492
8120,MELØY NETT AS,NO 4,3961.87685002387
8128,ARVA AS,NO 4,56169546.7743998
8130,ARVA AS,NO 4,222950342.62735
8135,ARVA AS,NO 4,249714622.243788
8135,MELØY NETT AS,NO 4,9021010.04116332
8136,ARVA AS,NO 4,26949952.8969999
8140,ARVA AS,NO 4,215870493.758646
8145,ARVA AS,NO 4,68441881.0277853
8145,MELØY NETT AS,NO 4,158993.31771325
8146,MELØY NETT AS,NO 4,99924226.6478823
8146,ARVA AS,NO 4,6006256.80021795
8149,MELØY NETT AS,NO 4,40424144.7278
8150,MELØY NETT AS,NO 4,149110711.833847
8150,ARVA AS,NO 4,635.398902331088
8157,MELØY NETT AS,NO 4,83225073.3693022
8158,MELØY NETT AS,NO 4,1429240820.30937
8158,ARVA AS,NO 4,3597044.06426004
8158,ARVA AS,NO 4,1183058.91625103
8159,MELØY NETT AS,NO 4,102667013.389701
8160,MELØY NETT AS,NO 4,356540518.78527
8160,ARVA AS,NO 4,890.466139436198
8160,LINEA AS,NO 4,855.008599238005
8170,MELØY NETT AS,NO 4,123133118.896744
8170,ARVA AS,NO 4,58883513.0144542
8178,MELØY NETT AS,NO 4,253757092.358304
8181,ARVA AS,NO 4,1266284365.4579
8181,MELØY NETT AS,NO 4,39480397.7175211
8181,ELMEA AS,NO 4,844516.50362587
8182,ARVA AS,NO 4,313233738.253826
8182,LINEA AS,NO 4,50088.6447416946
8182,MELØY NETT AS,NO 4,100.721179828532
8184,MELØY NETT AS,NO 4,29456325.646118
8184,ARVA AS,NO 4,9492.61073194622
8185,ARVA AS,NO 4,44562811.7942803
8185,MELØY NETT AS,NO 4,328737.748569251
8186,ARVA AS,NO 4,128919145.246964
8186,MELØY NETT AS,NO 4,3042.34458573299
8187,ARVA AS,NO 4,157197667.679946
8188,ARVA AS,NO 4,40510786.6651509
8189,ARVA AS,NO 4,31023688.5519973
8190,ARVA AS,NO 4,96965806.7284373
8190,LINEA AS,NO 4,117.89676229703
8193,ARVA AS,NO 4,108792503.355203
8195,ARVA AS,NO 4,40923684.8136989
8196,ARVA AS,NO 4,53869504.0695509
8197,ARVA AS,NO 4,99156568.1134507
8198,ARVA AS,NO 4,544923833.0541
8200,ISALTEN NETT AS,NO 4,2384143.31899967
8206,ISALTEN NETT AS,NO 4,24054142.8048012
8206,ARVA AS,NO 4,189248.354950294
8207,ISALTEN NETT AS,NO 4,1273484.27130005
8208,ISALTEN NETT AS,NO 4,2591720.01630077
8209,ISALTEN NETT AS,NO 4,5153029.93384889
8210,ISALTEN NETT AS,NO 4,3169988.91640125
8211,ISALTEN NETT AS,NO 4,233542015.207955
8211,ARVA AS,NO 4,353430.532895301
8214,ISALTEN NETT AS,NO 4,41805192.5734062
8214,ARVA AS,NO 4,529566.000393283
8215,ISALTEN NETT AS,NO 4,255673751.812181
8215,ARVA AS,NO 4,1579297.85366125
8218,ISALTEN NETT AS,NO 4,34366974.6013998
8219,ISALTEN NETT AS,NO 4,47962346.9713583
8220,KYSTNETT AS,NO 4,192632647.433112
8220,ISALTEN NETT AS,NO 4,191682745.762852
8220,ARVA AS,NO 4,720038.34874132
8226,ISALTEN NETT AS,NO 4,724207700.114182
8226,KYSTNETT AS,NO 4,679962.024730051
8230,ISALTEN NETT AS,NO 4,640623569.49067
8230,ARVA AS,NO 4,375603760.953512
8250,ARVA AS,NO 4,14728641.1020484
8252,ARVA AS,NO 4,142060163.032174
8253,ARVA AS,NO 4,308511005.785892
